id,gini,income_group,perception,condition,ideology,education,income,religion,gender,age,hispanic,ethnicity,income_group_code
124,0.3,others,50.0,country,Conservative,Four-year college degree,"50,000 - 59,999",Protestant,Male,65,No,White,3
124,0.2,others,50.0,country,Conservative,Four-year college degree,"50,000 - 59,999",Protestant,Male,65,No,White,3
124,0.7,poor,25.0,country,Conservative,Four-year college degree,"50,000 - 59,999",Protestant,Male,65,No,White,2
124,0.5,poor,25.0,country,Conservative,Four-year college degree,"50,000 - 59,999",Protestant,Male,65,No,White,2
124,0.4,poor,30.0,country,Conservative,Four-year college degree,"50,000 - 59,999",Protestant,Male,65,No,White,2
124,0.3,poor,40.0,country,Conservative,Four-year college degree,"50,000 - 59,999",Protestant,Male,65,No,White,2
124,0.2,poor,40.0,country,Conservative,Four-year college degree,"50,000 - 59,999",Protestant,Male,65,No,White,2
124,0.7,rich,5.0,country,Conservative,Four-year college degree,"50,000 - 59,999",Protestant,Male,65,No,White,1
124,0.6,rich,5.0,country,Conservative,Four-year college degree,"50,000 - 59,999",Protestant,Male,65,No,White,1
124,0.5,rich,5.0,country,Conservative,Four-year college degree,"50,000 - 59,999",Protestant,Male,65,No,White,1
124,0.4,rich,10.0,country,Conservative,Four-year college degree,"50,000 - 59,999",Protestant,Male,65,No,White,1
124,0.3,rich,10.0,country,Conservative,Four-year college degree,"50,000 - 59,999",Protestant,Male,65,No,White,1
124,0.2,rich,10.0,country,Conservative,Four-year college degree,"50,000 - 59,999",Protestant,Male,65,No,White,1
125,0.7,poor,27.0,country,Liberal,Some college,"More than 150,000",Catholic,Male,61,No,White,2
125,0.2,others,75.0,country,Liberal,Some college,"More than 150,000",Catholic,Male,61,No,White,3
125,0.3,others,70.0,country,Liberal,Some college,"More than 150,000",Catholic,Male,61,No,White,3
125,0.6,others,65.0,country,Liberal,Some college,"More than 150,000",Catholic,Male,61,No,White,3
125,0.4,others,68.0,country,Liberal,Some college,"More than 150,000",Catholic,Male,61,No,White,3
125,0.5,others,66.0,country,Liberal,Some college,"More than 150,000",Catholic,Male,61,No,White,3
125,0.6,poor,26.0,country,Liberal,Some college,"More than 150,000",Catholic,Male,61,No,White,2
125,0.7,others,63.0,country,Liberal,Some college,"More than 150,000",Catholic,Male,61,No,White,3
125,0.5,poor,25.0,country,Liberal,Some college,"More than 150,000",Catholic,Male,61,No,White,2
125,0.5,rich,9.0,country,Liberal,Some college,"More than 150,000",Catholic,Male,61,No,White,1
125,0.3,poor,23.0,country,Liberal,Some college,"More than 150,000",Catholic,Male,61,No,White,2
125,0.2,poor,20.0,country,Liberal,Some college,"More than 150,000",Catholic,Male,61,No,White,2
125,0.7,rich,10.0,country,Liberal,Some college,"More than 150,000",Catholic,Male,61,No,White,1
125,0.6,rich,9.0,country,Liberal,Some college,"More than 150,000",Catholic,Male,61,No,White,1
125,0.4,rich,8.0,country,Liberal,Some college,"More than 150,000",Catholic,Male,61,No,White,1
125,0.3,rich,7.0,country,Liberal,Some college,"More than 150,000",Catholic,Male,61,No,White,1
125,0.2,rich,5.0,country,Liberal,Some college,"More than 150,000",Catholic,Male,61,No,White,1
125,0.4,poor,24.0,country,Liberal,Some college,"More than 150,000",Catholic,Male,61,No,White,2
127,0.2,rich,25.0,country,Conservative,High school graduate,"20,000 - 29,999",Protestant,Male,62,No,White,1
127,0.4,rich,40.0,country,Conservative,High school graduate,"20,000 - 29,999",Protestant,Male,62,No,White,1
127,0.5,rich,45.0,country,Conservative,High school graduate,"20,000 - 29,999",Protestant,Male,62,No,White,1
127,0.6,rich,50.0,country,Conservative,High school graduate,"20,000 - 29,999",Protestant,Male,62,No,White,1
127,0.7,rich,30.0,country,Conservative,High school graduate,"20,000 - 29,999",Protestant,Male,62,No,White,1
127,0.2,poor,25.0,country,Conservative,High school graduate,"20,000 - 29,999",Protestant,Male,62,No,White,2
127,0.3,poor,20.0,country,Conservative,High school graduate,"20,000 - 29,999",Protestant,Male,62,No,White,2
127,0.3,rich,30.0,country,Conservative,High school graduate,"20,000 - 29,999",Protestant,Male,62,No,White,1
127,0.4,poor,10.0,country,Conservative,High school graduate,"20,000 - 29,999",Protestant,Male,62,No,White,2
127,0.6,poor,5.0,country,Conservative,High school graduate,"20,000 - 29,999",Protestant,Male,62,No,White,2
127,0.7,poor,30.0,country,Conservative,High school graduate,"20,000 - 29,999",Protestant,Male,62,No,White,2
127,0.2,others,50.0,country,Conservative,High school graduate,"20,000 - 29,999",Protestant,Male,62,No,White,3
127,0.3,others,50.0,country,Conservative,High school graduate,"20,000 - 29,999",Protestant,Male,62,No,White,3
127,0.4,others,50.0,country,Conservative,High school graduate,"20,000 - 29,999",Protestant,Male,62,No,White,3
127,0.5,others,50.0,country,Conservative,High school graduate,"20,000 - 29,999",Protestant,Male,62,No,White,3
127,0.5,poor,5.0,country,Conservative,High school graduate,"20,000 - 29,999",Protestant,Male,62,No,White,2
127,0.6,others,45.0,country,Conservative,High school graduate,"20,000 - 29,999",Protestant,Male,62,No,White,3
127,0.7,others,40.0,country,Conservative,High school graduate,"20,000 - 29,999",Protestant,Male,62,No,White,3
132,0.6,rich,60.0,country,Liberal,Four-year college degree,"70,000 - 79,999",Other religion,Male,41,No,White,1
132,0.3,rich,50.0,country,Liberal,Four-year college degree,"70,000 - 79,999",Other religion,Male,41,No,White,1
132,0.4,rich,50.0,country,Liberal,Four-year college degree,"70,000 - 79,999",Other religion,Male,41,No,White,1
132,0.5,rich,50.0,country,Liberal,Four-year college degree,"70,000 - 79,999",Other religion,Male,41,No,White,1
132,0.7,others,30.0,country,Liberal,Four-year college degree,"70,000 - 79,999",Other religion,Male,41,No,White,3
132,0.6,others,20.0,country,Liberal,Four-year college degree,"70,000 - 79,999",Other religion,Male,41,No,White,3
132,0.5,others,30.0,country,Liberal,Four-year college degree,"70,000 - 79,999",Other religion,Male,41,No,White,3
132,0.2,rich,50.0,country,Liberal,Four-year college degree,"70,000 - 79,999",Other religion,Male,41,No,White,1
132,0.4,others,30.0,country,Liberal,Four-year college degree,"70,000 - 79,999",Other religion,Male,41,No,White,3
132,0.2,others,25.0,country,Liberal,Four-year college degree,"70,000 - 79,999",Other religion,Male,41,No,White,3
132,0.7,poor,20.0,country,Liberal,Four-year college degree,"70,000 - 79,999",Other religion,Male,41,No,White,2
132,0.6,poor,20.0,country,Liberal,Four-year college degree,"70,000 - 79,999",Other religion,Male,41,No,White,2
132,0.5,poor,20.0,country,Liberal,Four-year college degree,"70,000 - 79,999",Other religion,Male,41,No,White,2
132,0.4,poor,20.0,country,Liberal,Four-year college degree,"70,000 - 79,999",Other religion,Male,41,No,White,2
132,0.3,poor,20.0,country,Liberal,Four-year college degree,"70,000 - 79,999",Other religion,Male,41,No,White,2
132,0.2,poor,25.0,country,Liberal,Four-year college degree,"70,000 - 79,999",Other religion,Male,41,No,White,2
132,0.3,others,30.0,country,Liberal,Four-year college degree,"70,000 - 79,999",Other religion,Male,41,No,White,3
132,0.7,rich,50.0,country,Liberal,Four-year college degree,"70,000 - 79,999",Other religion,Male,41,No,White,1
135,0.4,rich,20.0,country,Neutral,High school graduate,"40,000 - 49,999",Catholic,Male,65,No,White,1
135,0.5,rich,20.0,country,Neutral,High school graduate,"40,000 - 49,999",Catholic,Male,65,No,White,1
135,0.2,rich,25.0,country,Neutral,High school graduate,"40,000 - 49,999",Catholic,Male,65,No,White,1
135,0.3,rich,25.0,country,Neutral,High school graduate,"40,000 - 49,999",Catholic,Male,65,No,White,1
135,0.6,rich,15.0,country,Neutral,High school graduate,"40,000 - 49,999",Catholic,Male,65,No,White,1
135,0.5,others,35.0,country,Neutral,High school graduate,"40,000 - 49,999",Catholic,Male,65,No,White,3
135,0.2,poor,25.0,country,Neutral,High school graduate,"40,000 - 49,999",Catholic,Male,65,No,White,2
135,0.7,others,30.0,country,Neutral,High school graduate,"40,000 - 49,999",Catholic,Male,65,No,White,3
135,0.6,others,35.0,country,Neutral,High school graduate,"40,000 - 49,999",Catholic,Male,65,No,White,3
135,0.7,rich,15.0,country,Neutral,High school graduate,"40,000 - 49,999",Catholic,Male,65,No,White,1
135,0.3,others,45.0,country,Neutral,High school graduate,"40,000 - 49,999",Catholic,Male,65,No,White,3
135,0.2,others,50.0,country,Neutral,High school graduate,"40,000 - 49,999",Catholic,Male,65,No,White,3
135,0.4,others,40.0,country,Neutral,High school graduate,"40,000 - 49,999",Catholic,Male,65,No,White,3
135,0.6,poor,50.0,country,Neutral,High school graduate,"40,000 - 49,999",Catholic,Male,65,No,White,2
135,0.5,poor,45.0,country,Neutral,High school graduate,"40,000 - 49,999",Catholic,Male,65,No,White,2
135,0.4,poor,40.0,country,Neutral,High school graduate,"40,000 - 49,999",Catholic,Male,65,No,White,2
135,0.3,poor,30.0,country,Neutral,High school graduate,"40,000 - 49,999",Catholic,Male,65,No,White,2
135,0.7,poor,55.0,country,Neutral,High school graduate,"40,000 - 49,999",Catholic,Male,65,No,White,2
137,0.4,rich,0.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Female,28,No,White,1
137,0.3,rich,0.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Female,28,No,White,1
137,0.2,rich,0.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Female,28,No,White,1
137,0.7,others,30.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Female,28,No,White,3
137,0.6,others,40.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Female,28,No,White,3
137,0.5,others,50.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Female,28,No,White,3
137,0.4,others,60.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Female,28,No,White,3
137,0.3,others,70.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Female,28,No,White,3
137,0.2,others,80.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Female,28,No,White,3
137,0.7,poor,70.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Female,28,No,White,2
137,0.5,poor,50.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Female,28,No,White,2
137,0.4,poor,40.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Female,28,No,White,2
137,0.3,poor,30.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Female,28,No,White,2
137,0.2,poor,20.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Female,28,No,White,2
137,0.7,rich,0.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Female,28,No,White,1
137,0.6,rich,0.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Female,28,No,White,1
137,0.5,rich,0.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Female,28,No,White,1
137,0.6,poor,60.0,country,Conservative,Professional degree,"40,000 - 49,999",Protestant,Female,28,No,White,2
139,0.3,rich,30.0,country,Conservative,Four-year college degree,"20,000 - 29,999",No religion,Male,72,No,White,1
139,0.2,rich,10.0,country,Conservative,Four-year college degree,"20,000 - 29,999",No religion,Male,72,No,White,1
139,0.4,rich,20.0,country,Conservative,Four-year college degree,"20,000 - 29,999",No religion,Male,72,No,White,1
139,0.2,poor,10.0,country,Conservative,Four-year college degree,"20,000 - 29,999",No religion,Male,72,No,White,2
139,0.7,rich,15.0,country,Conservative,Four-year college degree,"20,000 - 29,999",No religion,Male,72,No,White,1
139,0.6,rich,20.0,country,Conservative,Four-year college degree,"20,000 - 29,999",No religion,Male,72,No,White,1
139,0.3,poor,30.0,country,Conservative,Four-year college degree,"20,000 - 29,999",No religion,Male,72,No,White,2
139,0.4,poor,20.0,country,Conservative,Four-year college degree,"20,000 - 29,999",No religion,Male,72,No,White,2
139,0.5,rich,25.0,country,Conservative,Four-year college degree,"20,000 - 29,999",No religion,Male,72,No,White,1
139,0.6,poor,20.0,country,Conservative,Four-year college degree,"20,000 - 29,999",No religion,Male,72,No,White,2
139,0.7,poor,15.0,country,Conservative,Four-year college degree,"20,000 - 29,999",No religion,Male,72,No,White,2
139,0.2,others,80.0,country,Conservative,Four-year college degree,"20,000 - 29,999",No religion,Male,72,No,White,3
139,0.3,others,40.0,country,Conservative,Four-year college degree,"20,000 - 29,999",No religion,Male,72,No,White,3
139,0.4,others,0.0,country,Conservative,Four-year college degree,"20,000 - 29,999",No religion,Male,72,No,White,3
139,0.5,others,50.0,country,Conservative,Four-year college degree,"20,000 - 29,999",No religion,Male,72,No,White,3
139,0.6,others,60.0,country,Conservative,Four-year college degree,"20,000 - 29,999",No religion,Male,72,No,White,3
139,0.7,others,70.0,country,Conservative,Four-year college degree,"20,000 - 29,999",No religion,Male,72,No,White,3
139,0.5,poor,25.0,country,Conservative,Four-year college degree,"20,000 - 29,999",No religion,Male,72,No,White,2
142,0.5,others,20.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,45,No,White,3
142,0.6,others,50.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,45,No,White,3
142,0.7,others,30.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,45,No,White,3
142,0.3,poor,30.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,45,No,White,2
142,0.3,others,50.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,45,No,White,3
142,0.2,others,20.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,45,No,White,3
142,0.7,poor,30.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,45,No,White,2
142,0.6,poor,30.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,45,No,White,2
142,0.5,poor,40.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,45,No,White,2
142,0.4,poor,40.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,45,No,White,2
142,0.4,others,40.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,45,No,White,3
142,0.2,poor,41.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,45,No,White,2
142,0.6,rich,20.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,45,No,White,1
142,0.5,rich,40.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,45,No,White,1
142,0.4,rich,20.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,45,No,White,1
142,0.3,rich,20.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,45,No,White,1
142,0.2,rich,39.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,45,No,White,1
142,0.7,rich,40.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,45,No,White,1
143,0.4,poor,40.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,82,Yes,Hispanic,2
143,0.5,poor,50.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,82,Yes,Hispanic,2
143,0.7,poor,70.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,82,Yes,Hispanic,2
143,0.2,others,50.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,82,Yes,Hispanic,3
143,0.5,others,40.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,82,Yes,Hispanic,3
143,0.4,others,40.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,82,Yes,Hispanic,3
143,0.3,poor,30.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,82,Yes,Hispanic,2
143,0.6,others,30.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,82,Yes,Hispanic,3
143,0.7,others,25.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,82,Yes,Hispanic,3
143,0.3,others,50.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,82,Yes,Hispanic,3
143,0.2,poor,20.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,82,Yes,Hispanic,2
143,0.6,poor,60.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,82,Yes,Hispanic,2
143,0.6,rich,10.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,82,Yes,Hispanic,1
143,0.2,rich,30.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,82,Yes,Hispanic,1
143,0.3,rich,20.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,82,Yes,Hispanic,1
143,0.7,rich,5.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,82,Yes,Hispanic,1
143,0.5,rich,10.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,82,Yes,Hispanic,1
143,0.4,rich,20.0,country,Liberal,Professional degree,"100,000 - 149,999",Catholic,Male,82,Yes,Hispanic,1
145,0.4,others,25.0,country,Conservative,High school graduate,"70,000 - 79,999",Catholic,Female,58,No,White,3
145,0.5,others,25.0,country,Conservative,High school graduate,"70,000 - 79,999",Catholic,Female,58,No,White,3
145,0.3,others,45.0,country,Conservative,High school graduate,"70,000 - 79,999",Catholic,Female,58,No,White,3
145,0.7,poor,50.0,country,Conservative,High school graduate,"70,000 - 79,999",Catholic,Female,58,No,White,2
145,0.7,others,25.0,country,Conservative,High school graduate,"70,000 - 79,999",Catholic,Female,58,No,White,3
145,0.2,others,40.0,country,Conservative,High school graduate,"70,000 - 79,999",Catholic,Female,58,No,White,3
145,0.3,rich,35.0,country,Conservative,High school graduate,"70,000 - 79,999",Catholic,Female,58,No,White,1
145,0.4,rich,35.0,country,Conservative,High school graduate,"70,000 - 79,999",Catholic,Female,58,No,White,1
145,0.5,rich,30.0,country,Conservative,High school graduate,"70,000 - 79,999",Catholic,Female,58,No,White,1
145,0.6,others,25.0,country,Conservative,High school graduate,"70,000 - 79,999",Catholic,Female,58,No,White,3
145,0.2,rich,30.0,country,Conservative,High school graduate,"70,000 - 79,999",Catholic,Female,58,No,White,1
145,0.2,poor,30.0,country,Conservative,High school graduate,"70,000 - 79,999",Catholic,Female,58,No,White,2
145,0.3,poor,20.0,country,Conservative,High school graduate,"70,000 - 79,999",Catholic,Female,58,No,White,2
145,0.4,poor,40.0,country,Conservative,High school graduate,"70,000 - 79,999",Catholic,Female,58,No,White,2
145,0.5,poor,45.0,country,Conservative,High school graduate,"70,000 - 79,999",Catholic,Female,58,No,White,2
145,0.6,poor,45.0,country,Conservative,High school graduate,"70,000 - 79,999",Catholic,Female,58,No,White,2
145,0.7,rich,25.0,country,Conservative,High school graduate,"70,000 - 79,999",Catholic,Female,58,No,White,1
145,0.6,rich,30.0,country,Conservative,High school graduate,"70,000 - 79,999",Catholic,Female,58,No,White,1
146,0.2,rich,20.0,country,Neutral,Some college,"10,000 - 19,999",Other religion,Female,59,No,White,1
146,0.3,rich,30.0,country,Neutral,Some college,"10,000 - 19,999",Other religion,Female,59,No,White,1
146,0.4,rich,40.0,country,Neutral,Some college,"10,000 - 19,999",Other religion,Female,59,No,White,1
146,0.5,rich,50.0,country,Neutral,Some college,"10,000 - 19,999",Other religion,Female,59,No,White,1
146,0.6,rich,60.0,country,Neutral,Some college,"10,000 - 19,999",Other religion,Female,59,No,White,1
146,0.7,rich,70.0,country,Neutral,Some college,"10,000 - 19,999",Other religion,Female,59,No,White,1
146,0.2,poor,80.0,country,Neutral,Some college,"10,000 - 19,999",Other religion,Female,59,No,White,2
146,0.3,poor,70.0,country,Neutral,Some college,"10,000 - 19,999",Other religion,Female,59,No,White,2
146,0.4,poor,60.0,country,Neutral,Some college,"10,000 - 19,999",Other religion,Female,59,No,White,2
146,0.6,poor,40.0,country,Neutral,Some college,"10,000 - 19,999",Other religion,Female,59,No,White,2
146,0.7,poor,30.0,country,Neutral,Some college,"10,000 - 19,999",Other religion,Female,59,No,White,2
146,0.7,others,0.0,country,Neutral,Some college,"10,000 - 19,999",Other religion,Female,59,No,White,3
146,0.6,others,0.0,country,Neutral,Some college,"10,000 - 19,999",Other religion,Female,59,No,White,3
146,0.5,others,0.0,country,Neutral,Some college,"10,000 - 19,999",Other religion,Female,59,No,White,3
146,0.5,poor,50.0,country,Neutral,Some college,"10,000 - 19,999",Other religion,Female,59,No,White,2
146,0.3,others,0.0,country,Neutral,Some college,"10,000 - 19,999",Other religion,Female,59,No,White,3
146,0.2,others,0.0,country,Neutral,Some college,"10,000 - 19,999",Other religion,Female,59,No,White,3
146,0.4,others,0.0,country,Neutral,Some college,"10,000 - 19,999",Other religion,Female,59,No,White,3
147,0.3,others,25.0,country,Liberal,Professional degree,"50,000 - 59,999",Protestant,Female,49,No,White,3
147,0.4,others,5.0,country,Liberal,Professional degree,"50,000 - 59,999",Protestant,Female,49,No,White,3
147,0.5,others,25.0,country,Liberal,Professional degree,"50,000 - 59,999",Protestant,Female,49,No,White,3
147,0.6,others,34.0,country,Liberal,Professional degree,"50,000 - 59,999",Protestant,Female,49,No,White,3
147,0.7,others,33.0,country,Liberal,Professional degree,"50,000 - 59,999",Protestant,Female,49,No,White,3
147,0.6,poor,33.0,country,Liberal,Professional degree,"50,000 - 59,999",Protestant,Female,49,No,White,2
147,0.5,poor,50.0,country,Liberal,Professional degree,"50,000 - 59,999",Protestant,Female,49,No,White,2
147,0.4,poor,75.0,country,Liberal,Professional degree,"50,000 - 59,999",Protestant,Female,49,No,White,2
147,0.3,poor,50.0,country,Liberal,Professional degree,"50,000 - 59,999",Protestant,Female,49,No,White,2
147,0.2,poor,50.0,country,Liberal,Professional degree,"50,000 - 59,999",Protestant,Female,49,No,White,2
147,0.7,rich,34.0,country,Liberal,Professional degree,"50,000 - 59,999",Protestant,Female,49,No,White,1
147,0.6,rich,33.0,country,Liberal,Professional degree,"50,000 - 59,999",Protestant,Female,49,No,White,1
147,0.5,rich,25.0,country,Liberal,Professional degree,"50,000 - 59,999",Protestant,Female,49,No,White,1
147,0.4,rich,20.0,country,Liberal,Professional degree,"50,000 - 59,999",Protestant,Female,49,No,White,1
147,0.3,rich,25.0,country,Liberal,Professional degree,"50,000 - 59,999",Protestant,Female,49,No,White,1
147,0.2,rich,25.0,country,Liberal,Professional degree,"50,000 - 59,999",Protestant,Female,49,No,White,1
147,0.2,others,25.0,country,Liberal,Professional degree,"50,000 - 59,999",Protestant,Female,49,No,White,3
147,0.7,poor,33.0,country,Liberal,Professional degree,"50,000 - 59,999",Protestant,Female,49,No,White,2
148,0.5,poor,25.0,country,conservative,High school graduate,"10,000 - 19,999",Catholic,Female,62,No,White,2
148,0.6,rich,25.0,country,conservative,High school graduate,"10,000 - 19,999",Catholic,Female,62,No,White,1
148,0.7,rich,25.0,country,conservative,High school graduate,"10,000 - 19,999",Catholic,Female,62,No,White,1
148,0.2,poor,50.0,country,conservative,High school graduate,"10,000 - 19,999",Catholic,Female,62,No,White,2
148,0.3,poor,75.0,country,conservative,High school graduate,"10,000 - 19,999",Catholic,Female,62,No,White,2
148,0.5,rich,50.0,country,conservative,High school graduate,"10,000 - 19,999",Catholic,Female,62,No,White,1
148,0.4,rich,25.0,country,conservative,High school graduate,"10,000 - 19,999",Catholic,Female,62,No,White,1
148,0.6,others,25.0,country,conservative,High school graduate,"10,000 - 19,999",Catholic,Female,62,No,White,3
148,0.2,rich,25.0,country,conservative,High school graduate,"10,000 - 19,999",Catholic,Female,62,No,White,1
148,0.7,others,50.0,country,conservative,High school graduate,"10,000 - 19,999",Catholic,Female,62,No,White,3
148,0.5,others,25.0,country,conservative,High school graduate,"10,000 - 19,999",Catholic,Female,62,No,White,3
148,0.4,poor,25.0,country,conservative,High school graduate,"10,000 - 19,999",Catholic,Female,62,No,White,2
148,0.3,others,25.0,country,conservative,High school graduate,"10,000 - 19,999",Catholic,Female,62,No,White,3
148,0.2,others,25.0,country,conservative,High school graduate,"10,000 - 19,999",Catholic,Female,62,No,White,3
148,0.7,poor,25.0,country,conservative,High school graduate,"10,000 - 19,999",Catholic,Female,62,No,White,2
148,0.3,rich,0.0,country,conservative,High school graduate,"10,000 - 19,999",Catholic,Female,62,No,White,1
148,0.4,others,50.0,country,conservative,High school graduate,"10,000 - 19,999",Catholic,Female,62,No,White,3
148,0.6,poor,50.0,country,conservative,High school graduate,"10,000 - 19,999",Catholic,Female,62,No,White,2
149,0.4,poor,30.0,country,Neutral,Some college,"More than 150,000",No religion,Female,67,No,White,2
149,0.3,rich,50.0,country,Neutral,Some college,"More than 150,000",No religion,Female,67,No,White,1
149,0.4,rich,50.0,country,Neutral,Some college,"More than 150,000",No religion,Female,67,No,White,1
149,0.5,rich,40.0,country,Neutral,Some college,"More than 150,000",No religion,Female,67,No,White,1
149,0.6,rich,50.0,country,Neutral,Some college,"More than 150,000",No religion,Female,67,No,White,1
149,0.7,rich,60.0,country,Neutral,Some college,"More than 150,000",No religion,Female,67,No,White,1
149,0.2,poor,30.0,country,Neutral,Some college,"More than 150,000",No religion,Female,67,No,White,2
149,0.3,poor,25.0,country,Neutral,Some college,"More than 150,000",No religion,Female,67,No,White,2
149,0.2,rich,40.0,country,Neutral,Some college,"More than 150,000",No religion,Female,67,No,White,1
149,0.5,poor,40.0,country,Neutral,Some college,"More than 150,000",No religion,Female,67,No,White,2
149,0.7,poor,30.0,country,Neutral,Some college,"More than 150,000",No religion,Female,67,No,White,2
149,0.2,others,30.0,country,Neutral,Some college,"More than 150,000",No religion,Female,67,No,White,3
149,0.3,others,25.0,country,Neutral,Some college,"More than 150,000",No religion,Female,67,No,White,3
149,0.4,others,20.0,country,Neutral,Some college,"More than 150,000",No religion,Female,67,No,White,3
149,0.5,others,20.0,country,Neutral,Some college,"More than 150,000",No religion,Female,67,No,White,3
149,0.6,others,20.0,country,Neutral,Some college,"More than 150,000",No religion,Female,67,No,White,3
149,0.7,others,10.0,country,Neutral,Some college,"More than 150,000",No religion,Female,67,No,White,3
149,0.6,poor,30.0,country,Neutral,Some college,"More than 150,000",No religion,Female,67,No,White,2
151,0.2,rich,2.0,country,Conservative,Some college,"50,000 - 59,999",Catholic,Male,66,No,White,1
151,0.5,rich,5.0,country,Conservative,Some college,"50,000 - 59,999",Catholic,Male,66,No,White,1
151,0.6,rich,6.0,country,Conservative,Some college,"50,000 - 59,999",Catholic,Male,66,No,White,1
151,0.7,rich,7.0,country,Conservative,Some college,"50,000 - 59,999",Catholic,Male,66,No,White,1
151,0.2,poor,98.0,country,Conservative,Some college,"50,000 - 59,999",Catholic,Male,66,No,White,2
151,0.3,poor,97.0,country,Conservative,Some college,"50,000 - 59,999",Catholic,Male,66,No,White,2
151,0.4,poor,96.0,country,Conservative,Some college,"50,000 - 59,999",Catholic,Male,66,No,White,2
151,0.5,poor,95.0,country,Conservative,Some college,"50,000 - 59,999",Catholic,Male,66,No,White,2
151,0.6,poor,94.0,country,Conservative,Some college,"50,000 - 59,999",Catholic,Male,66,No,White,2
151,0.7,poor,93.0,country,Conservative,Some college,"50,000 - 59,999",Catholic,Male,66,No,White,2
151,0.2,others,0.0,country,Conservative,Some college,"50,000 - 59,999",Catholic,Male,66,No,White,3
151,0.3,others,0.0,country,Conservative,Some college,"50,000 - 59,999",Catholic,Male,66,No,White,3
151,0.4,others,0.0,country,Conservative,Some college,"50,000 - 59,999",Catholic,Male,66,No,White,3
151,0.5,others,0.0,country,Conservative,Some college,"50,000 - 59,999",Catholic,Male,66,No,White,3
151,0.4,rich,4.0,country,Conservative,Some college,"50,000 - 59,999",Catholic,Male,66,No,White,1
151,0.3,rich,3.0,country,Conservative,Some college,"50,000 - 59,999",Catholic,Male,66,No,White,1
151,0.6,others,0.0,country,Conservative,Some college,"50,000 - 59,999",Catholic,Male,66,No,White,3
151,0.7,others,0.0,country,Conservative,Some college,"50,000 - 59,999",Catholic,Male,66,No,White,3
153,0.2,rich,10.0,country,Liberal,Some college,"Less than 10,000",No religion,Female,28,No,Black or African American,1
