NAME,GEO_ID,pop_total_3_plus,college_grad_18_24,state,county,County,State,Year,college_3_plus,grad_prof_3_plus,gini,income,population,LAUS,County Name/State Abbreviation,force,employed,unemployed,unemployment,college_grad_18_24D,college_3_plusD,grad_prof_3_plusD,log10_income
"Lauderdale County, Mississippi",0500000US28075,21353.0,26.3,28,75,Lauderdale County,Mississippi,2010,23.2,2.1,0.492,33926.0,79405,CN2807500000000,"Lauderdale County, MS",33113,29694,3419,10.3,0.263,0.23199999999999998,0.021,4.530545458789007
"Lauderdale County, Mississippi",0500000US28075,22897.0,32.7,28,75,Lauderdale County,Mississippi,2011,19.7,3.0,0.4911,35420.0,79882,CN2807500000000,"Lauderdale County, MS",34452,31008,3444,10.0,0.327,0.19699999999999998,0.03,4.549260817959403
"Lauderdale County, Mississippi",0500000US28075,22391.0,39.4,28,75,Lauderdale County,Mississippi,2012,23.5,2.2,0.4896,36814.0,80204,CN2807500000000,"Lauderdale County, MS",34940,31846,3094,8.9,0.39399999999999996,0.235,0.022000000000000002,4.56602480481272
"Lauderdale County, Mississippi",0500000US28075,19501.0,17.5,28,75,Lauderdale County,Mississippi,2013,16.7,2.3,0.4908,36203.0,80337,CN2807500000000,"Lauderdale County, MS",34600,31730,2870,8.3,0.175,0.16699999999999998,0.023,4.5587565562226136
"Lauderdale County, Mississippi",0500000US28075,19826.0,37.4,28,75,Lauderdale County,Mississippi,2014,21.9,1.4,0.4889,37165.0,80261,CN2807500000000,"Lauderdale County, MS",32464,30006,2458,7.6,0.374,0.21899999999999997,0.013999999999999999,4.570145822559101
"Lauderdale County, Mississippi",0500000US28075,21597.0,49.9,28,75,Lauderdale County,Mississippi,2015,26.0,4.7,0.4842,38132.0,79832,CN2807500000000,"Lauderdale County, MS",31562,29466,2096,6.6,0.499,0.26,0.047,4.581300973440315
"Lauderdale County, Mississippi",0500000US28075,18986.0,36.9,28,75,Lauderdale County,Mississippi,2016,19.2,5.2,0.4828,38399.0,79233,CN2807500000000,"Lauderdale County, MS",31639,29740,1899,6.0,0.369,0.192,0.052000000000000005,4.5843312243675305
"Lauderdale County, Mississippi",0500000US28075,20381.0,28.8,28,75,Lauderdale County,Mississippi,2017,20.4,4.4,0.49,41340.0,78221,CN2807500000000,"Lauderdale County, MS",31724,29988,1736,5.5,0.28800000000000003,0.204,0.044000000000000004,4.616380977594348
"Lauderdale County, Mississippi",0500000US28075,17787.0,38.1,28,75,Lauderdale County,Mississippi,2018,20.5,1.8,0.4918,41704.0,77323,CN2807500000000,"Lauderdale County, MS",30726,29152,1574,5.1,0.381,0.205,0.018000000000000002,4.620188125530969
"Lauderdale County, Mississippi",0500000US28075,16411.0,,28,75,Lauderdale County,Mississippi,2019,18.6,0.8,0.504,42534.0,76279,CN2807500000000,"Lauderdale County, MS",30382,28691,1691,5.6,,0.18600000000000003,0.008,4.62874643714092
"Lee County, Mississippi",0500000US28081,17608.0,24.4,28,81,Lee County,Mississippi,2010,22.3,2.1,0.481,39049.0,81446,CN2808100000000,"Lee County, MS",39265,35293,3972,10.1,0.244,0.223,0.021,4.59162103821332
"Lee County, Mississippi",0500000US28081,20500.0,,28,81,Lee County,Mississippi,2011,18.0,0.2,0.4749,41150.0,82340,CN2808100000000,"Lee County, MS",41168,37285,3883,9.4,,0.18,0.002,4.61438039335643
"Lee County, Mississippi",0500000US28081,22285.0,34.9,28,81,Lee County,Mississippi,2012,19.7,2.6,0.4667,41242.0,83235,CN2808100000000,"Lee County, MS",41488,38101,3387,8.2,0.349,0.19699999999999998,0.026000000000000002,4.615350248174499
"Lee County, Mississippi",0500000US28081,23581.0,38.1,28,81,Lee County,Mississippi,2013,20.0,1.8,0.4523,42074.0,83964,CN2808100000000,"Lee County, MS",39576,36430,3146,7.9,0.381,0.2,0.018000000000000002,4.624024124647861
"Lee County, Mississippi",0500000US28081,23180.0,39.3,28,81,Lee County,Mississippi,2014,18.9,4.8,0.4627,43240.0,84588,CN2808100000000,"Lee County, MS",38705,35890,2815,7.3,0.39299999999999996,0.18899999999999997,0.048,4.635895728978314
"Lee County, Mississippi",0500000US28081,21188.0,31.7,28,81,Lee County,Mississippi,2015,14.2,5.0,0.4581,42784.0,85036,CN2808100000000,"Lee County, MS",39726,37495,2231,5.6,0.317,0.142,0.05,4.631291536325312
"Lee County, Mississippi",0500000US28081,21381.0,30.0,28,81,Lee County,Mississippi,2016,14.8,5.0,0.4592,43224.0,85281,CN2808100000000,"Lee County, MS",40620,38598,2022,5.0,0.3,0.14800000000000002,0.05,4.63573500194596
"Lee County, Mississippi",0500000US28081,21518.0,30.8,28,81,Lee County,Mississippi,2017,15.2,3.9,0.4608,45985.0,84840,CN2808100000000,"Lee County, MS",41036,39344,1692,4.1,0.308,0.152,0.039,4.6626256349822155
"Lee County, Mississippi",0500000US28081,18981.0,,28,81,Lee County,Mississippi,2018,13.4,1.9,0.4701,47978.0,84915,CN2808100000000,"Lee County, MS",40674,39054,1620,4.0,,0.134,0.019,4.681051191964289
"Lee County, Mississippi",0500000US28081,22084.0,38.3,28,81,Lee County,Mississippi,2019,17.9,2.1,0.4674,50559.0,85072,CN2808100000000,"Lee County, MS",41484,39646,1838,4.4,0.38299999999999995,0.179,0.021,4.7038070652743285
"Madison County, Mississippi",0500000US28089,27441.0,43.8,28,89,Madison County,Mississippi,2010,18.5,7.0,0.481,59585.0,91987,CN2808900000000,"Madison County, MS",48853,45347,3506,7.2,0.43799999999999994,0.185,0.07,4.775144232274349
"Madison County, Mississippi",0500000US28089,27619.0,44.3,28,89,Madison County,Mississippi,2011,16.1,6.6,0.4839,59730.0,93807,CN2808900000000,"Madison County, MS",50872,47452,3420,6.7,0.44299999999999995,0.161,0.066,4.776199785646895
"Madison County, Mississippi",0500000US28089,31022.0,52.1,28,89,Madison County,Mississippi,2012,18.3,6.7,0.4894,60195.0,95481,CN2808900000000,"Madison County, MS",50971,47856,3115,6.1,0.521,0.183,0.067,4.779567633522879
"Madison County, Mississippi",0500000US28089,30441.0,39.1,28,89,Madison County,Mississippi,2013,18.2,5.5,0.4916,59904.0,97151,CN2808900000000,"Madison County, MS",49794,46896,2898,5.8,0.391,0.182,0.055,4.7774630725025915
"Madison County, Mississippi",0500000US28089,28816.0,41.5,28,89,Madison County,Mississippi,2014,15.1,8.6,0.4948,63156.0,98622,CN2808900000000,"Madison County, MS",49596,46959,2637,5.3,0.415,0.151,0.086,4.800421492546055
"Madison County, Mississippi",0500000US28089,28102.0,35.2,28,89,Madison County,Mississippi,2015,18.1,3.5,0.4884,64376.0,100202,CN2808900000000,"Madison County, MS",51473,49085,2388,4.6,0.35200000000000004,0.18100000000000002,0.035,4.808730734483755
"Madison County, Mississippi",0500000US28089,28230.0,25.6,28,89,Madison County,Mississippi,2016,16.2,4.0,0.4875,65924.0,101791,CN2808900000000,"Madison County, MS",53109,50769,2340,4.4,0.256,0.162,0.04,4.819050138465472
"Madison County, Mississippi",0500000US28089,30658.0,49.4,28,89,Madison County,Mississippi,2017,19.0,6.9,0.4835,68600.0,102212,CN2808900000000,"Madison County, MS",53096,50971,2125,4.0,0.494,0.19,0.069,4.83633044648396
"Madison County, Mississippi",0500000US28089,29661.0,34.3,28,89,Madison County,Mississippi,2018,17.1,6.8,0.483,71690.0,103498,CN2808900000000,"Madison County, MS",53098,51064,2034,3.8,0.34299999999999997,0.171,0.068,4.855464638294433
"Madison County, Mississippi",0500000US28089,30547.0,54.5,28,89,Madison County,Mississippi,2019,19.0,9.1,0.4737,71824.0,104562,CN2808900000000,"Madison County, MS",53922,51520,2402,4.5,0.545,0.19,0.091,4.8562756346639855
"Rankin County, Mississippi",0500000US28121,36490.0,29.6,28,121,Rankin County,Mississippi,2010,16.4,4.4,0.43,54028.0,138523,CN2812100000000,"Rankin County, MS",71072,66343,4729,6.7,0.29600000000000004,0.16399999999999998,0.044000000000000004,4.732626929439974
"Rankin County, Mississippi",0500000US28121,35510.0,22.9,28,121,Rankin County,Mississippi,2011,13.9,3.6,0.4221,56159.0,140443,CN2812100000000,"Rankin County, MS",73738,69149,4589,6.2,0.22899999999999998,0.139,0.036000000000000004,4.749427099121749
"Rankin County, Mississippi",0500000US28121,37289.0,30.7,28,121,Rankin County,Mississippi,2012,16.6,3.9,0.4169,57593.0,142136,CN2812100000000,"Rankin County, MS",73608,69466,4142,5.6,0.307,0.166,0.039,4.760377242058318
"Rankin County, Mississippi",0500000US28121,38060.0,32.7,28,121,Rankin County,Mississippi,2013,18.6,5.2,0.4129,57380.0,143665,CN2812100000000,"Rankin County, MS",71275,67569,3706,5.2,0.327,0.18600000000000003,0.052000000000000005,4.758768112587177
"Rankin County, Mississippi",0500000US28121,37279.0,27.2,28,121,Rankin County,Mississippi,2014,16.1,6.2,0.4201,58811.0,145483,CN2812100000000,"Rankin County, MS",70738,67418,3320,4.7,0.272,0.161,0.062,4.769465948560255
"Rankin County, Mississippi",0500000US28121,39236.0,43.5,28,121,Rankin County,Mississippi,2015,16.4,6.9,0.4184,58801.0,146761,CN2812100000000,"Rankin County, MS",72763,69701,3062,4.2,0.435,0.16399999999999998,0.069,4.769392097746074
"Rankin County, Mississippi",0500000US28121,36770.0,37.8,28,121,Rankin County,Mississippi,2016,17.9,4.6,0.4119,59370.0,147930,CN2812100000000,"Rankin County, MS",74573,71558,3015,4.0,0.37799999999999995,0.179,0.046,4.773574363913838
"Rankin County, Mississippi",0500000US28121,36970.0,36.3,28,121,Rankin County,Mississippi,2017,16.9,5.7,0.4146,61605.0,149645,CN2812100000000,"Rankin County, MS",75855,73065,2790,3.7,0.363,0.16899999999999998,0.057,4.789623011515
"Rankin County, Mississippi",0500000US28121,38190.0,34.6,28,121,Rankin County,Mississippi,2018,17.0,5.7,0.4076,64557.0,151240,CN2812100000000,"Rankin County, MS",76011,73307,2704,3.6,0.34600000000000003,0.17,0.057,4.809950067525382
"Rankin County, Mississippi",0500000US28121,36040.0,34.5,28,121,Rankin County,Mississippi,2019,14.8,6.7,0.4082,65996.0,152677,CN2812100000000,"Rankin County, MS",77290,74180,3110,4.0,0.345,0.14800000000000002,0.067,4.819524194434935
"Boone County, Missouri",0500000US29019,61779.0,73.1,29,19,Boone County,Missouri,2010,46.3,11.2,0.466,45786.0,158067,CN2901900000000,"Boone County, MO",92186,86285,5901,6.4,0.731,0.46299999999999997,0.11199999999999999,4.660742189146222
"Boone County, Missouri",0500000US29019,60694.0,73.9,29,19,Boone County,Missouri,2011,45.6,11.4,0.4721,47123.0,160628,CN2901900000000,"Boone County, MO",93593,88143,5450,5.8,0.7390000000000001,0.456,0.114,4.673242147318043
"Boone County, Missouri",0500000US29019,61715.0,76.0,29,19,Boone County,Missouri,2012,47.9,11.2,0.482,47786.0,163266,CN2901900000000,"Boone County, MO",95695,91218,4477,4.7,0.76,0.479,0.11199999999999999,4.679309766985715
"Boone County, Missouri",0500000US29019,60660.0,69.8,29,19,Boone County,Missouri,2013,43.4,13.5,0.4846,48627.0,165776,CN2901900000000,"Boone County, MO",97230,92812,4418,4.5,0.698,0.434,0.135,4.686886408025396
"Boone County, Missouri",0500000US29019,62041.0,72.9,29,19,Boone County,Missouri,2014,44.2,10.3,0.4881,49059.0,168268,CN2901900000000,"Boone County, MO",97268,93196,4072,4.2,0.7290000000000001,0.442,0.10300000000000001,4.690727543870367
"Boone County, Missouri",0500000US29019,64400.0,77.8,29,19,Boone County,Missouri,2015,44.5,12.0,0.4826,49899.0,170770,CN2901900000000,"Boone County, MO",98238,94717,3521,3.6,0.778,0.445,0.12,4.69810054562339
"Boone County, Missouri",0500000US29019,59279.0,64.6,29,19,Boone County,Missouri,2016,41.3,11.7,0.4841,50813.0,172773,CN2901900000000,"Boone County, MO",98042,94825,3217,3.3,0.6459999999999999,0.413,0.11699999999999999,4.705983383250225
"Boone County, Missouri",0500000US29019,60710.0,73.9,29,19,Boone County,Missouri,2017,44.0,11.1,0.4759,52005.0,174589,CN2901900000000,"Boone County, MO",97225,94687,2538,2.6,0.7390000000000001,0.44,0.111,4.716053451645766
"Boone County, Missouri",0500000US29019,63934.0,76.0,29,19,Boone County,Missouri,2018,44.4,10.6,0.4673,54043.0,176515,CN2901900000000,"Boone County, MO",97496,95257,2239,2.3,0.76,0.444,0.106,4.732747485309995
"Boone County, Missouri",0500000US29019,61317.0,77.0,29,19,Boone County,Missouri,2019,43.3,12.3,0.465,55328.0,177651,CN2901900000000,"Boone County, MO",98176,95874,2302,2.3,0.77,0.433,0.12300000000000001,4.742952820974923
"Buchanan County, Missouri",0500000US29021,24419.0,48.3,29,21,Buchanan County,Missouri,2010,22.9,4.8,0.433,42393.0,88195,CN2902100000000,"Buchanan County, MO",46465,42236,4229,9.1,0.483,0.22899999999999998,0.048,4.627304395477659
"Buchanan County, Missouri",0500000US29021,20478.0,35.9,29,21,Buchanan County,Missouri,2011,24.1,2.4,0.4431,43386.0,88801,CN2902100000000,"Buchanan County, MO",46246,42429,3817,8.3,0.359,0.24100000000000002,0.024,4.637359621816497
"Buchanan County, Missouri",0500000US29021,21571.0,31.2,29,21,Buchanan County,Missouri,2012,22.3,2.4,0.4333,44181.0,89162,CN2902100000000,"Buchanan County, MO",46410,43401,3009,6.5,0.312,0.223,0.024,4.645245371320481
"Buchanan County, Missouri",0500000US29021,21589.0,39.5,29,21,Buchanan County,Missouri,2013,22.4,3.6,0.4336,44363.0,89419,CN2902100000000,"Buchanan County, MO",46447,43537,2910,6.3,0.395,0.22399999999999998,0.036000000000000004,4.647030696620732
"Buchanan County, Missouri",0500000US29021,22468.0,32.1,29,21,Buchanan County,Missouri,2014,24.1,2.1,0.4541,44971.0,89536,CN2902100000000,"Buchanan County, MO",46094,43456,2638,5.7,0.321,0.24100000000000002,0.021,4.6529422019919915
"Buchanan County, Missouri",0500000US29021,21732.0,35.3,29,21,Buchanan County,Missouri,2015,18.3,4.5,0.4274,46315.0,89561,CN2902100000000,"Buchanan County, MO",46208,44045,2163,4.7,0.353,0.183,0.045,4.66573104525868
"Buchanan County, Missouri",0500000US29021,20654.0,44.0,29,21,Buchanan County,Missouri,2016,23.2,5.0,0.4395,46680.0,89415,CN2902100000000,"Buchanan County, MO",46642,44741,1901,4.1,0.44,0.23199999999999998,0.05,4.669140150925821
"Buchanan County, Missouri",0500000US29021,20615.0,29.2,29,21,Buchanan County,Missouri,2017,19.4,1.8,0.4433,48652.0,89425,CN2902100000000,"Buchanan County, MO",45023,43428,1595,3.5,0.292,0.19399999999999998,0.018000000000000002,4.687109624527829
"Buchanan County, Missouri",0500000US29021,19085.0,29.7,29,21,Buchanan County,Missouri,2018,17.3,3.5,0.4405,50457.0,89076,CN2902100000000,"Buchanan County, MO",44322,42993,1329,3.0,0.297,0.17300000000000001,0.035,4.702930032424566
"Buchanan County, Missouri",0500000US29021,18413.0,45.0,29,21,Buchanan County,Missouri,2019,24.1,3.5,0.4453,51916.0,88460,CN2902100000000,"Buchanan County, MO",44152,42822,1330,3.0,0.45,0.24100000000000002,0.035,4.7153095890101815
"Cape Girardeau County, Missouri",0500000US29031,20945.0,50.9,29,31,Cape Girardeau County,Missouri,2010,30.3,6.7,0.429,44479.0,74283,CN2903100000000,"Cape Girardeau County, MO",40861,37890,2971,7.3,0.509,0.303,0.067,4.648164778574001
"Cape Girardeau County, Missouri",0500000US29031,22387.0,55.5,29,31,Cape Girardeau County,Missouri,2011,33.5,5.5,0.4349,45795.0,75017,CN2903100000000,"Cape Girardeau County, MO",40474,37691,2783,6.9,0.555,0.335,0.055,4.660827546698382
"Cape Girardeau County, Missouri",0500000US29031,21880.0,59.7,29,31,Cape Girardeau County,Missouri,2012,34.9,4.3,0.4386,46154.0,75690,CN2903100000000,"Cape Girardeau County, MO",40512,38199,2313,5.7,0.597,0.349,0.043,4.66421875530314
"Cape Girardeau County, Missouri",0500000US29031,21975.0,58.2,29,31,Cape Girardeau County,Missouri,2013,30.9,7.4,0.444,46516.0,76322,CN2903100000000,"Cape Girardeau County, MO",40786,38417,2369,5.8,0.5820000000000001,0.309,0.07400000000000001,4.667611698200479
"Cape Girardeau County, Missouri",0500000US29031,21959.0,70.6,29,31,Cape Girardeau County,Missouri,2014,42.9,4.3,0.4517,45849.0,77031,CN2903100000000,"Cape Girardeau County, MO",40517,38296,2221,5.5,0.706,0.429,0.043,4.66133934000604
"Cape Girardeau County, Missouri",0500000US29031,22786.0,63.0,29,31,Cape Girardeau County,Missouri,2015,36.9,5.0,0.4592,46050.0,77606,CN2903100000000,"Cape Girardeau County, MO",40612,38827,1785,4.4,0.63,0.369,0.05,4.663239065363845
"Cape Girardeau County, Missouri",0500000US29031,24036.0,71.4,29,31,Cape Girardeau County,Missouri,2016,38.0,4.8,0.4618,48458.0,78089,CN2903100000000,"Cape Girardeau County, MO",40711,38952,1759,4.3,0.7140000000000001,0.38,0.048,4.685374447792348
"Cape Girardeau County, Missouri",0500000US29031,21773.0,,29,31,Cape Girardeau County,Missouri,2017,32.7,4.0,0.4569,49554.0,78013,CN2903100000000,"Cape Girardeau County, MO",39780,38406,1374,3.5,,0.327,0.04,4.6950874804733065
"Cape Girardeau County, Missouri",0500000US29031,21742.0,56.6,29,31,Cape Girardeau County,Missouri,2018,36.2,5.7,0.4552,51730.0,78324,CN2903100000000,"Cape Girardeau County, MO",40208,39094,1114,2.8,0.5660000000000001,0.36200000000000004,0.057,4.713750873736441
"Cape Girardeau County, Missouri",0500000US29031,19558.0,50.8,29,31,Cape Girardeau County,Missouri,2019,30.4,4.9,0.4609,53732.0,78491,CN2903100000000,"Cape Girardeau County, MO",40646,39481,1165,2.9,0.508,0.304,0.049,4.73024108860655
"Cass County, Missouri",0500000US29037,26593.0,26.8,29,37,Cass County,Missouri,2010,16.7,4.3,0.368,60097.0,97598,CN2903700000000,"Cass County, MO",53137,48049,5088,9.6,0.268,0.16699999999999998,0.043,4.778860019366857
"Cass County, Missouri",0500000US29037,25078.0,26.5,29,37,Cass County,Missouri,2011,15.9,3.3,0.3764,60807.0,98713,CN2903700000000,"Cass County, MO",52832,48262,4570,8.7,0.265,0.159,0.033,4.783960719524367
"Cass County, Missouri",0500000US29037,25442.0,26.3,29,37,Cass County,Missouri,2012,16.4,3.1,0.3814,60595.0,99394,CN2903700000000,"Cass County, MO",52456,48846,3610,6.9,0.263,0.16399999999999998,0.031,4.782443956917726
"Cass County, Missouri",0500000US29037,27335.0,29.1,29,37,Cass County,Missouri,2013,15.5,4.7,0.3941,60350.0,99875,CN2903700000000,"Cass County, MO",52126,48813,3313,6.4,0.29100000000000004,0.155,0.047,4.780684470636911
"Cass County, Missouri",0500000US29037,26968.0,34.6,29,37,Cass County,Missouri,2014,15.4,4.5,0.4027,61046.0,100339,CN2903700000000,"Cass County, MO",52619,49595,3024,5.7,0.34600000000000003,0.154,0.045,4.785664326504347
"Cass County, Missouri",0500000US29037,25168.0,36.4,29,37,Cass County,Missouri,2015,14.8,5.0,0.4043,61584.0,100781,CN2903700000000,"Cass County, MO",53555,50932,2623,4.9,0.364,0.14800000000000002,0.05,4.7894749457600625
"Cass County, Missouri",0500000US29037,24328.0,36.3,29,37,Cass County,Missouri,2016,15.0,2.2,0.4034,63613.0,101324,CN2903700000000,"Cass County, MO",54449,52196,2253,4.1,0.363,0.15,0.022000000000000002,4.803552704542265
"Cass County, Missouri",0500000US29037,24525.0,18.9,29,37,Cass County,Missouri,2017,8.2,5.3,0.4042,65352.0,101888,CN2903700000000,"Cass County, MO",54115,52221,1894,3.5,0.18899999999999997,0.08199999999999999,0.053,4.815265528466542
"Cass County, Missouri",0500000US29037,24418.0,11.9,29,37,Cass County,Missouri,2018,7.9,5.4,0.3982,67659.0,102678,CN2903700000000,"Cass County, MO",54221,52537,1684,3.1,0.11900000000000001,0.079,0.054000000000000006,4.830331993451962
"Cass County, Missouri",0500000US29037,21387.0,,29,37,Cass County,Missouri,2019,7.8,3.4,0.3964,69433.0,103597,CN2903700000000,"Cass County, MO",54695,53075,1620,3.0,,0.078,0.034,4.841572185102274
"Christian County, Missouri",0500000US29043,21909.0,43.7,29,43,Christian County,Missouri,2010,20.6,4.2,0.391,51135.0,74156,CN2904300000000,"Christian County, MO",40687,37289,3398,8.4,0.43700000000000006,0.20600000000000002,0.042,4.708726753297879
"Christian County, Missouri",0500000US29043,21140.0,41.8,29,43,Christian County,Missouri,2011,22.5,1.0,0.3973,51961.0,75998,CN2904300000000,"Christian County, MO",40700,37617,3083,7.6,0.418,0.225,0.01,4.71568585857204
"Christian County, Missouri",0500000US29043,20108.0,25.8,29,43,Christian County,Missouri,2012,13.4,4.7,0.3972,53549.0,77474,CN2904300000000,"Christian County, MO",40518,38083,2435,6.0,0.258,0.134,0.047,4.728759475167874
"Christian County, Missouri",0500000US29043,20940.0,28.3,29,43,Christian County,Missouri,2013,15.1,2.8,0.4049,52838.0,78724,CN2904300000000,"Christian County, MO",40907,38654,2253,5.5,0.28300000000000003,0.151,0.027999999999999997,4.722954589816989
"Christian County, Missouri",0500000US29043,22338.0,29.4,29,43,Christian County,Missouri,2014,17.7,5.8,0.4077,52693.0,79856,CN2904300000000,"Christian County, MO",42042,39964,2078,4.9,0.294,0.177,0.057999999999999996,4.721761167105553
"Christian County, Missouri",0500000US29043,21348.0,32.3,29,43,Christian County,Missouri,2015,15.1,1.9,0.4019,53270.0,80904,CN2904300000000,"Christian County, MO",42786,40943,1843,4.3,0.32299999999999995,0.151,0.019,4.726490849411179
"Christian County, Missouri",0500000US29043,21949.0,26.7,29,43,Christian County,Missouri,2016,14.4,1.7,0.4033,54392.0,82053,CN2904300000000,"Christian County, MO",43307,41613,1694,3.9,0.267,0.14400000000000002,0.017,4.735543012621299
"Christian County, Missouri",0500000US29043,24091.0,50.2,29,43,Christian County,Missouri,2017,22.2,3.7,0.4058,55761.0,83028,CN2904300000000,"Christian County, MO",43117,41787,1330,3.1,0.502,0.222,0.037000000000000005,4.746338342087566
"Christian County, Missouri",0500000US29043,23090.0,38.0,29,43,Christian County,Missouri,2018,17.3,3.7,0.409,57019.0,84275,CN2904300000000,"Christian County, MO",44004,42856,1148,2.6,0.38,0.17300000000000001,0.037000000000000005,4.756027212973441
"Christian County, Missouri",0500000US29043,21160.0,38.0,29,43,Christian County,Missouri,2019,17.3,3.6,0.4107,60645.0,85658,CN2904300000000,"Christian County, MO",45335,44126,1209,2.7,0.38,0.17300000000000001,0.036000000000000004,4.782802161588157
"Clay County, Missouri",0500000US29047,60156.0,41.5,29,47,Clay County,Missouri,2010,22.0,5.7,0.388,58559.0,215015,CN2904700000000,"Clay County, MO",124476,114132,10344,8.3,0.415,0.22,0.057,4.767601068050335
"Clay County, Missouri",0500000US29047,60654.0,36.7,29,47,Clay County,Missouri,2011,18.9,5.4,0.3926,60507.0,218767,CN2904700000000,"Clay County, MO",125008,115592,9416,7.5,0.36700000000000005,0.18899999999999997,0.054000000000000006,4.78181279822546
"Clay County, Missouri",0500000US29047,59381.0,36.6,29,47,Clay County,Missouri,2012,17.3,7.1,0.3982,60560.0,222048,CN2904700000000,"Clay County, MO",125609,117708,7901,6.3,0.366,0.17300000000000001,0.071,4.782193037741955
"Clay County, Missouri",0500000US29047,59795.0,27.6,29,47,Clay County,Missouri,2013,18.6,4.7,0.3998,60936.0,225116,CN2904700000000,"Clay County, MO",126423,118669,7754,6.1,0.276,0.18600000000000003,0.047,4.78488106958609
"Clay County, Missouri",0500000US29047,60625.0,29.7,29,47,Clay County,Missouri,2014,16.6,5.9,0.3996,61184.0,227984,CN2904700000000,"Clay County, MO",128935,121912,7023,5.4,0.297,0.166,0.059000000000000004,4.786644964372776
"Clay County, Missouri",0500000US29047,58153.0,29.9,29,47,Clay County,Missouri,2015,17.7,4.5,0.4022,62099.0,230361,CN2904700000000,"Clay County, MO",131384,125297,6087,4.6,0.299,0.177,0.045,4.79309160017658
"Clay County, Missouri",0500000US29047,60412.0,37.4,29,47,Clay County,Missouri,2016,18.5,4.1,0.4062,63702.0,233135,CN2904700000000,"Clay County, MO",133855,128647,5208,3.9,0.374,0.185,0.040999999999999995,4.80415988528302
"Clay County, Missouri",0500000US29047,63167.0,35.4,29,47,Clay County,Missouri,2017,17.2,6.9,0.4112,65675.0,236068,CN2904700000000,"Clay County, MO",134515,129677,4838,3.6,0.354,0.172,0.069,4.81740669419013
"Clay County, Missouri",0500000US29047,58766.0,23.9,29,47,Clay County,Missouri,2018,14.9,4.6,0.4116,68367.0,239164,CN2904700000000,"Clay County, MO",134780,130806,3974,2.9,0.239,0.149,0.046,4.834852875473121
"Clay County, Missouri",0500000US29047,61150.0,32.9,29,47,Clay County,Missouri,2019,16.1,4.3,0.4128,70510.0,242516,CN2904700000000,"Clay County, MO",137000,133157,3843,2.8,0.32899999999999996,0.161,0.043,4.848256873965119
"Cole County, Missouri",0500000US29051,23181.0,64.5,29,51,Cole County,Missouri,2010,39.6,3.1,0.405,53877.0,74767,CN2905100000000,"Cole County, MO",40520,37762,2758,6.8,0.645,0.396,0.031,4.731411465946921
"Cole County, Missouri",0500000US29051,20248.0,46.5,29,51,Cole County,Missouri,2011,25.8,1.6,0.4085,55580.0,75343,CN2905100000000,"Cole County, MO",40167,37594,2573,6.4,0.465,0.258,0.016,4.744926356233635
"Cole County, Missouri",0500000US29051,19418.0,35.9,29,51,Cole County,Missouri,2012,21.8,4.9,0.4128,55465.0,75813,CN2905100000000,"Cole County, MO",39597,37493,2104,5.3,0.359,0.218,0.049,4.744026847318073
"Cole County, Missouri",0500000US29051,19478.0,36.7,29,51,Cole County,Missouri,2013,20.4,4.5,0.4154,53931.0,76228,CN2905100000000,"Cole County, MO",39626,37530,2096,5.3,0.36700000000000005,0.204,0.045,4.731846525848303
"Cole County, Missouri",0500000US29051,16894.0,36.3,29,51,Cole County,Missouri,2014,19.3,2.6,0.4246,53228.0,76426,CN2905100000000,"Cole County, MO",39508,37516,1992,5.0,0.363,0.193,0.026000000000000002,4.726148307266849
"Cole County, Missouri",0500000US29051,18214.0,39.7,29,51,Cole County,Missouri,2015,21.9,3.0,0.4175,53088.0,76533,CN2905100000000,"Cole County, MO",39133,37538,1595,4.1,0.397,0.21899999999999997,0.03,4.725004544919757
"Cole County, Missouri",0500000US29051,20606.0,39.9,29,51,Cole County,Missouri,2016,21.4,2.7,0.4187,54130.0,76603,CN2905100000000,"Cole County, MO",39380,37982,1398,3.6,0.39899999999999997,0.214,0.027000000000000003,4.733446050192306
"Cole County, Missouri",0500000US29051,17406.0,27.7,29,51,Cole County,Missouri,2017,17.6,3.4,0.4298,54216.0,76749,CN2905100000000,"Cole County, MO",38739,37607,1132,2.9,0.27699999999999997,0.17600000000000002,0.034,4.734135483006706
"Cole County, Missouri",0500000US29051,17791.0,39.7,29,51,Cole County,Missouri,2018,18.2,3.8,0.4265,57587.0,76740,CN2905100000000,"Cole County, MO",38446,37481,965,2.5,0.397,0.182,0.038,4.760331995980046
"Cole County, Missouri",0500000US29051,16801.0,38.9,29,51,Cole County,Missouri,2019,16.4,4.3,0.4155,60066.0,76723,CN2905100000000,"Cole County, MO",39036,38047,989,2.5,0.389,0.16399999999999998,0.043,4.778635941985962
"Franklin County, Missouri",0500000US29071,25185.0,35.1,29,71,Franklin County,Missouri,2010,19.6,2.7,0.408,49120.0,100737,CN2907100000000,"Franklin County, MO",53206,47232,5974,11.2,0.35100000000000003,0.196,0.027000000000000003,4.6912671995431525
"Franklin County, Missouri",0500000US29071,25124.0,28.0,29,71,Franklin County,Missouri,2011,19.0,4.2,0.4141,50098.0,101263,CN2907100000000,"Franklin County, MO",52692,47646,5046,9.6,0.28,0.19,0.042,4.699829057228199
