NAME,GEO_ID,pop_total_18_24,pop_total_25_34,pop_total_25_plus,hs_18_24,some_college_asso_18_24,ba_higher_18_24,hs_25_plus,some_college_25_plus,asso_25_plus,ba_25_plus,grad_prof_25_plus,hs_higher_25_plus,ba_higher_25_plus,hs_higher_25_34,ba_higher_25_34,state,county,County,State,Year,gini,income,population,LAUS,County Name/State Abbreviation,force,employed,unemployed,unemployment,hs_18_24D,some_college_asso_18_24D,ba_higher_18_24D,hs_25_plusD,some_college_25_plusD,asso_25_plusD,ba_25_plusD,grad_prof_25_plusD,hs_higher_25_plusD,ba_higher_25_plusD,hs_higher_25_34D,ba_higher_25_34D,log10_income
"Spartanburg County, South Carolina",0500000US45083,28920.0,39608.0,207051.0,33.2,45.7,8.9,28.5,22.0,11.3,15.6,9.5,86.9,25.1,91.3,26.8,45,83,Spartanburg County,South Carolina,2017,0.4556,47575.0,297732,CN4508300000000,"Spartanburg County, SC",143524,137850,5674,4.0,0.332,0.457,0.08900000000000001,0.285,0.22,0.113,0.156,0.095,0.8690000000000001,0.251,0.9129999999999999,0.268,4.677387925491221
"Spartanburg County, South Carolina",0500000US45083,29554.0,42590.0,211962.0,36.5,45.5,6.3,30.9,20.6,11.4,15.5,8.6,87.1,24.1,91.3,29.0,45,83,Spartanburg County,South Carolina,2018,0.4561,50179.0,302195,CN4508300000000,"Spartanburg County, SC",146428,141962,4466,3.0,0.365,0.455,0.063,0.309,0.20600000000000002,0.114,0.155,0.086,0.871,0.24100000000000002,0.9129999999999999,0.29,4.700530656978592
"Spartanburg County, South Carolina",0500000US45083,28942.0,43317.0,217131.0,38.7,42.2,9.8,28.6,22.0,9.8,15.9,10.4,86.6,26.3,91.4,25.7,45,83,Spartanburg County,South Carolina,2019,0.4573,52332.0,307617,CN4508300000000,"Spartanburg County, SC",151786,148026,3760,2.5,0.387,0.42200000000000004,0.098,0.28600000000000003,0.22,0.098,0.159,0.10400000000000001,0.866,0.263,0.914,0.257,4.7187756314738705
"Sumter County, South Carolina",0500000US45085,11263.0,14096.0,67942.0,19.6,44.4,1.9,32.9,23.1,10.3,10.1,5.6,81.9,15.6,83.2,11.3,45,85,Sumter County,South Carolina,2010,0.435,39137.0,106601,CN4508500000000,"Sumter County, SC",44822,39159,5663,12.6,0.196,0.444,0.019,0.32899999999999996,0.231,0.10300000000000001,0.10099999999999999,0.055999999999999994,0.8190000000000001,0.156,0.8320000000000001,0.113,4.592598628906131
"Sumter County, South Carolina",0500000US45085,10408.0,15151.0,69868.0,27.8,41.5,0.0,30.1,22.8,8.6,11.5,7.4,80.4,18.9,81.5,20.0,45,85,Sumter County,South Carolina,2011,0.4342,40542.0,106899,CN4508500000000,"Sumter County, SC",45003,39640,5363,11.9,0.278,0.415,0.0,0.301,0.228,0.086,0.115,0.07400000000000001,0.804,0.18899999999999997,0.815,0.2,4.607915881388089
"Sumter County, South Carolina",0500000US45085,12024.0,15287.0,69796.0,36.9,40.9,5.3,27.9,26.5,11.3,12.0,6.0,83.7,18.0,93.1,9.1,45,85,Sumter County,South Carolina,2012,0.4318,40726.0,107279,CN4508500000000,"Sumter County, SC",44784,40111,4673,10.4,0.369,0.409,0.053,0.27899999999999997,0.265,0.113,0.12,0.06,0.8370000000000001,0.18,0.9309999999999999,0.091,4.609882420608205
"Sumter County, South Carolina",0500000US45085,12360.0,14393.0,69164.0,29.6,48.3,10.2,28.8,22.0,9.3,13.4,9.9,83.5,23.3,88.4,20.2,45,85,Sumter County,South Carolina,2013,0.4373,41366.0,107645,CN4508500000000,"Sumter County, SC",44323,40545,3778,8.5,0.29600000000000004,0.483,0.102,0.28800000000000003,0.22,0.09300000000000001,0.134,0.099,0.835,0.233,0.884,0.20199999999999999,4.616654026317602
"Sumter County, South Carolina",0500000US45085,12096.0,12908.0,69148.0,27.1,52.9,6.7,29.6,23.8,8.0,10.1,6.6,78.2,16.7,83.8,15.9,45,85,Sumter County,South Carolina,2014,0.4407,40662.0,107782,CN4508500000000,"Sumter County, SC",44389,41229,3160,7.1,0.271,0.529,0.067,0.29600000000000004,0.23800000000000002,0.08,0.10099999999999999,0.066,0.782,0.16699999999999998,0.838,0.159,4.609199416490486
"Sumter County, South Carolina",0500000US45085,13417.0,13111.0,68051.0,41.7,46.4,2.5,29.8,25.2,10.2,10.7,6.5,82.5,17.3,80.8,18.1,45,85,Sumter County,South Carolina,2015,0.4367,41332.0,107777,CN4508500000000,"Sumter County, SC",44355,41354,3001,6.8,0.41700000000000004,0.46399999999999997,0.025,0.298,0.252,0.102,0.107,0.065,0.825,0.17300000000000001,0.8079999999999999,0.18100000000000002,4.616296928053596
"Sumter County, South Carolina",0500000US45085,11536.0,14528.0,69787.0,33.5,50.0,6.2,31.6,25.6,9.2,13.2,6.3,85.8,19.5,89.9,16.1,45,85,Sumter County,South Carolina,2016,0.4448,40777.0,107682,CN4508500000000,"Sumter County, SC",44134,41595,2539,5.8,0.335,0.5,0.062,0.316,0.256,0.092,0.132,0.063,0.858,0.195,0.899,0.161,4.6104259215337375
"Sumter County, South Carolina",0500000US45085,10743.0,15108.0,71105.0,42.0,42.7,2.5,33.1,23.4,8.8,12.7,6.9,84.9,19.6,90.1,16.0,45,85,Sumter County,South Carolina,2017,0.4512,41946.0,107379,CN4508500000000,"Sumter County, SC",43072,40864,2208,5.1,0.42,0.42700000000000005,0.025,0.331,0.23399999999999999,0.08800000000000001,0.127,0.069,0.8490000000000001,0.196,0.9009999999999999,0.16,4.622700906045888
"Sumter County, South Carolina",0500000US45085,10429.0,14955.0,70939.0,36.4,42.2,3.6,29.2,24.8,11.2,12.9,7.2,85.3,20.1,87.1,17.7,45,85,Sumter County,South Carolina,2018,0.4447,43792.0,106995,CN4508500000000,"Sumter County, SC",42749,41057,1692,4.0,0.364,0.42200000000000004,0.036000000000000004,0.292,0.248,0.11199999999999999,0.129,0.07200000000000001,0.853,0.201,0.871,0.177,4.6414046971633125
"Sumter County, South Carolina",0500000US45085,10188.0,14734.0,71171.0,32.0,41.9,8.9,30.2,24.9,11.3,13.7,8.0,88.1,21.7,95.4,17.2,45,85,Sumter County,South Carolina,2019,0.4435,45661.0,106757,CN4508500000000,"Sumter County, SC",42546,41144,1402,3.3,0.32,0.419,0.08900000000000001,0.302,0.249,0.113,0.13699999999999998,0.08,0.8809999999999999,0.217,0.9540000000000001,0.172,4.65955492971097
"York County, South Carolina",0500000US45091,20475.0,28414.0,148729.0,22.5,45.8,10.3,28.2,20.2,8.9,20.1,9.3,86.8,29.5,89.8,31.3,45,91,York County,South Carolina,2010,0.43,51925.0,214916,CN4509100000000,"York County, SC",116684,102355,14329,12.3,0.225,0.45799999999999996,0.10300000000000001,0.282,0.20199999999999999,0.08900000000000001,0.201,0.09300000000000001,0.868,0.295,0.898,0.313,4.715384869006848
"York County, South Carolina",0500000US45091,21566.0,27935.0,150154.0,30.9,44.4,10.8,27.0,20.6,9.8,20.9,9.6,87.8,30.5,92.7,34.0,45,91,York County,South Carolina,2011,0.4416,53536.0,221441,CN4509100000000,"York County, SC",117525,104847,12678,10.8,0.309,0.444,0.10800000000000001,0.27,0.20600000000000002,0.098,0.209,0.096,0.878,0.305,0.927,0.34,4.728654031401732
"York County, South Carolina",0500000US45091,21554.0,28477.0,154297.0,27.1,50.5,7.3,28.0,22.3,10.3,17.6,9.0,87.2,26.6,92.2,28.7,45,91,York County,South Carolina,2012,0.4418,52571.0,226576,CN4509100000000,"York County, SC",118749,107974,10775,9.1,0.271,0.505,0.073,0.28,0.223,0.10300000000000001,0.17600000000000002,0.09,0.872,0.266,0.922,0.287,4.720754499225801
"York County, South Carolina",0500000US45091,21865.0,29366.0,157754.0,24.5,52.5,4.3,28.9,21.3,9.6,19.2,10.0,89.0,29.2,87.8,33.1,45,91,York County,South Carolina,2013,0.4429,53740.0,230934,CN4509100000000,"York County, SC",119806,110828,8978,7.5,0.245,0.525,0.043,0.289,0.213,0.096,0.192,0.1,0.89,0.292,0.878,0.331,4.730305743422815
"York County, South Carolina",0500000US45091,21918.0,28992.0,162741.0,23.3,54.2,7.9,26.8,21.5,9.2,19.2,9.4,86.1,28.6,83.8,29.2,45,91,York County,South Carolina,2014,0.4495,53568.0,235285,CN4509100000000,"York County, SC",122624,115119,7505,6.1,0.233,0.542,0.079,0.268,0.215,0.092,0.192,0.094,0.861,0.28600000000000003,0.838,0.292,4.728913539250674
"York County, South Carolina",0500000US45091,22208.0,30956.0,167150.0,32.7,45.9,9.9,27.7,19.8,9.8,22.8,10.1,90.3,32.9,92.4,34.0,45,91,York County,South Carolina,2015,0.456,54117.0,240076,CN4509100000000,"York County, SC",126603,119739,6864,5.4,0.327,0.45899999999999996,0.099,0.27699999999999997,0.198,0.098,0.228,0.10099999999999999,0.903,0.32899999999999996,0.924,0.34,4.733341738313362
"York County, South Carolina",0500000US45091,22129.0,31931.0,173199.0,28.5,46.8,10.5,25.8,22.8,10.9,19.9,9.9,89.4,29.9,93.1,31.1,45,91,York County,South Carolina,2016,0.4507,56482.0,245606,CN4509100000000,"York County, SC",130280,124395,5885,4.5,0.285,0.46799999999999997,0.105,0.258,0.228,0.109,0.19899999999999998,0.099,0.894,0.299,0.9309999999999999,0.311,4.751917755480802
"York County, South Carolina",0500000US45091,23880.0,31006.0,177532.0,29.7,47.5,14.3,24.5,21.0,10.1,23.2,11.4,90.2,34.6,90.2,39.8,45,91,York County,South Carolina,2017,0.4489,59394.0,251664,CN4509100000000,"York County, SC",131218,126065,5153,3.9,0.297,0.475,0.14300000000000002,0.245,0.21,0.10099999999999999,0.23199999999999998,0.114,0.902,0.34600000000000003,0.902,0.39799999999999996,4.773749886667951
"York County, South Carolina",0500000US45091,23393.0,33711.0,184228.0,30.0,50.2,8.6,24.7,22.4,10.1,23.4,10.4,90.9,33.8,90.7,37.0,45,91,York County,South Carolina,2018,0.4504,62431.0,258641,CN4509100000000,"York County, SC",133626,129360,4266,3.2,0.3,0.502,0.086,0.247,0.22399999999999998,0.10099999999999999,0.23399999999999999,0.10400000000000001,0.909,0.33799999999999997,0.907,0.37,4.795407247714424
"York County, South Carolina",0500000US45091,22146.0,35852.0,191318.0,32.6,48.3,6.5,23.9,23.8,10.1,22.5,12.6,92.8,35.1,92.9,36.5,45,91,York County,South Carolina,2019,0.4486,65361.0,265872,CN4509100000000,"York County, SC",138627,134896,3731,2.7,0.326,0.483,0.065,0.239,0.23800000000000002,0.10099999999999999,0.225,0.126,0.9279999999999999,0.35100000000000003,0.929,0.365,4.8153253326258705
"Minnehaha County, South Dakota",0500000US46099,17129.0,26499.0,110398.0,17.0,53.9,13.2,27.9,21.3,10.1,22.0,8.5,89.8,30.4,90.4,34.6,46,99,Minnehaha County,South Dakota,2010,0.422,51799.0,165799,CN4609900000000,"Minnehaha County, SD",99686,94792,4894,4.9,0.17,0.539,0.132,0.27899999999999997,0.213,0.10099999999999999,0.22,0.085,0.898,0.304,0.904,0.34600000000000003,4.714329759745233
"Minnehaha County, South Dakota",0500000US46099,16261.0,27363.0,112749.0,30.8,52.8,6.5,30.9,21.0,9.8,20.6,8.6,90.9,29.3,91.4,37.8,46,99,Minnehaha County,South Dakota,2011,0.4214,52758.0,168014,CN4609900000000,"Minnehaha County, SD",100479,96100,4379,4.4,0.308,0.528,0.065,0.309,0.21,0.098,0.20600000000000002,0.086,0.909,0.293,0.914,0.37799999999999995,4.7222965552860465
"Minnehaha County, South Dakota",0500000US46099,17294.0,28175.0,114371.0,28.4,48.3,7.6,31.8,20.5,11.2,18.9,8.1,90.5,27.0,92.2,29.5,46,99,Minnehaha County,South Dakota,2012,0.4195,52530.0,170342,CN4609900000000,"Minnehaha County, SD",101974,98148,3826,3.8,0.284,0.483,0.076,0.318,0.205,0.11199999999999999,0.18899999999999997,0.081,0.905,0.27,0.922,0.295,4.720415668275947
"Minnehaha County, South Dakota",0500000US46099,17097.0,28278.0,117706.0,27.5,50.7,9.2,28.4,20.7,12.0,21.4,8.8,91.4,30.2,92.9,32.0,46,99,Minnehaha County,South Dakota,2013,0.4155,52345.0,173108,CN4609900000000,"Minnehaha County, SD",103466,100107,3359,3.2,0.275,0.507,0.092,0.284,0.207,0.12,0.214,0.08800000000000001,0.914,0.302,0.929,0.32,4.718883500832457
"Minnehaha County, South Dakota",0500000US46099,18371.0,28032.0,118625.0,36.4,37.5,10.5,29.1,21.7,11.1,21.1,8.8,91.8,29.9,92.2,36.7,46,99,Minnehaha County,South Dakota,2014,0.4221,53391.0,176014,CN4609900000000,"Minnehaha County, SD",105348,102263,3085,2.9,0.364,0.375,0.105,0.29100000000000004,0.217,0.111,0.21100000000000002,0.08800000000000001,0.9179999999999999,0.299,0.922,0.36700000000000005,4.727476189310718
"Minnehaha County, South Dakota",0500000US46099,17281.0,29323.0,121634.0,35.9,37.1,13.3,27.9,20.4,12.1,22.4,8.1,90.9,30.5,92.9,36.6,46,99,Minnehaha County,South Dakota,2015,0.4215,53525.0,178942,CN4609900000000,"Minnehaha County, SD",106985,104148,2837,2.7,0.359,0.371,0.133,0.27899999999999997,0.204,0.121,0.22399999999999998,0.081,0.909,0.305,0.929,0.366,4.728564789753024
"Minnehaha County, South Dakota",0500000US46099,17416.0,29232.0,122560.0,28.7,46.1,10.9,25.4,21.9,11.0,23.0,10.4,91.7,33.4,93.7,42.7,46,99,Minnehaha County,South Dakota,2016,0.4244,55293.0,182014,CN4609900000000,"Minnehaha County, SD",108249,105446,2803,2.6,0.287,0.461,0.109,0.254,0.21899999999999997,0.11,0.23,0.10400000000000001,0.917,0.33399999999999996,0.937,0.42700000000000005,4.742678008189629
"Minnehaha County, South Dakota",0500000US46099,16598.0,29582.0,124138.0,24.3,47.8,14.8,28.2,22.3,12.2,21.3,10.1,94.1,31.4,95.8,32.3,46,99,Minnehaha County,South Dakota,2017,0.4245,57322.0,183660,CN4609900000000,"Minnehaha County, SD",109127,106265,2862,2.6,0.243,0.478,0.14800000000000002,0.282,0.223,0.122,0.213,0.10099999999999999,0.941,0.314,0.958,0.32299999999999995,4.758328911127817
"Minnehaha County, South Dakota",0500000US46099,16283.0,29376.0,127542.0,31.1,41.8,12.7,26.1,19.2,13.3,23.1,11.0,92.6,34.0,92.6,42.6,46,99,Minnehaha County,South Dakota,2018,0.4199,60028.0,186749,CN4609900000000,"Minnehaha County, SD",110680,107997,2683,2.4,0.311,0.418,0.127,0.261,0.192,0.133,0.231,0.11,0.9259999999999999,0.34,0.9259999999999999,0.426,4.778361108671562
"Minnehaha County, South Dakota",0500000US46099,15832.0,28841.0,128596.0,29.9,41.8,14.4,25.2,20.3,11.7,25.5,9.7,92.4,35.2,94.7,41.6,46,99,Minnehaha County,South Dakota,2019,0.4166,61772.0,188674,CN4609900000000,"Minnehaha County, SD",112478,109726,2752,2.4,0.299,0.418,0.14400000000000002,0.252,0.203,0.11699999999999999,0.255,0.09699999999999999,0.924,0.35200000000000004,0.9470000000000001,0.41600000000000004,4.790798693320987
"Pennington County, South Dakota",0500000US46103,9509.0,13164.0,67354.0,30.1,46.4,5.4,26.3,24.8,10.3,20.0,9.8,91.3,29.8,96.3,24.4,46,103,Pennington County,South Dakota,2010,0.454,46849.0,97922,CN4610300000000,"Pennington County, SD",53112,50376,2736,5.2,0.301,0.46399999999999997,0.054000000000000006,0.263,0.248,0.10300000000000001,0.2,0.098,0.9129999999999999,0.298,0.963,0.244,4.670709595223797
"Pennington County, South Dakota",0500000US46103,10308.0,13993.0,67690.0,25.6,49.5,4.6,27.4,28.2,8.8,18.1,9.5,91.8,27.5,87.2,23.6,46,103,Pennington County,South Dakota,2011,0.4465,48378.0,99611,CN4610300000000,"Pennington County, SD",53574,51058,2516,4.7,0.256,0.495,0.046,0.27399999999999997,0.282,0.08800000000000001,0.18100000000000002,0.095,0.9179999999999999,0.275,0.872,0.23600000000000002,4.684656887197206
"Pennington County, South Dakota",0500000US46103,9509.0,15386.0,69260.0,33.0,52.0,5.6,29.8,25.7,8.4,16.8,10.2,90.8,27.0,92.0,25.2,46,103,Pennington County,South Dakota,2012,0.4464,50253.0,101240,CN4610300000000,"Pennington County, SD",53841,51602,2239,4.2,0.33,0.52,0.055999999999999994,0.298,0.257,0.084,0.168,0.102,0.9079999999999999,0.27,0.92,0.252,4.701170635421678
"Pennington County, South Dakota",0500000US46103,9697.0,14060.0,70630.0,34.6,49.5,4.2,27.9,27.6,12.1,15.7,10.6,93.9,26.3,96.8,23.1,46,103,Pennington County,South Dakota,2013,0.4425,50833.0,102752,CN4610300000000,"Pennington County, SD",53706,51654,2052,3.8,0.34600000000000003,0.495,0.042,0.27899999999999997,0.276,0.121,0.157,0.106,0.9390000000000001,0.263,0.968,0.231,4.70615428459113
"Pennington County, South Dakota",0500000US46103,9692.0,16102.0,72598.0,31.2,50.8,4.7,29.6,24.4,12.6,18.7,8.8,93.9,27.4,93.4,23.3,46,103,Pennington County,South Dakota,2014,0.4322,50564.0,104574,CN4610300000000,"Pennington County, SD",54411,52602,1809,3.3,0.312,0.508,0.047,0.29600000000000004,0.244,0.126,0.187,0.08800000000000001,0.9390000000000001,0.27399999999999997,0.934,0.233,4.7038500115766535
"Pennington County, South Dakota",0500000US46103,9499.0,15626.0,73739.0,37.3,46.4,5.1,28.4,26.5,9.2,21.9,9.2,95.4,31.2,95.9,30.3,46,103,Pennington County,South Dakota,2015,0.434,50890.0,106085,CN4610300000000,"Pennington County, SD",54705,53010,1695,3.1,0.373,0.46399999999999997,0.051,0.284,0.265,0.092,0.21899999999999997,0.092,0.9540000000000001,0.312,0.9590000000000001,0.303,4.706640984774158
"Pennington County, South Dakota",0500000US46103,9485.0,15099.0,74338.0,29.8,44.7,12.4,26.2,23.4,11.7,19.6,10.6,91.5,30.2,87.7,26.8,46,103,Pennington County,South Dakota,2016,0.4457,51084.0,107298,CN4610300000000,"Pennington County, SD",54987,53277,1710,3.1,0.298,0.447,0.124,0.262,0.23399999999999999,0.11699999999999999,0.196,0.106,0.915,0.302,0.877,0.268,4.708293397717032
"Pennington County, South Dakota",0500000US46103,9304.0,16279.0,75516.0,30.5,45.3,11.6,27.4,25.5,10.5,18.0,11.7,93.1,29.7,89.7,28.2,46,103,Pennington County,South Dakota,2017,0.4474,52245.0,108126,CN4610300000000,"Pennington County, SD",55619,53883,1736,3.1,0.305,0.45299999999999996,0.11599999999999999,0.27399999999999997,0.255,0.105,0.18,0.11699999999999999,0.9309999999999999,0.297,0.897,0.282,4.718053046085946
"Pennington County, South Dakota",0500000US46103,9046.0,15503.0,77379.0,33.9,39.2,12.3,30.7,19.4,11.3,21.4,11.2,94.0,32.6,94.3,33.4,46,103,Pennington County,South Dakota,2018,0.4497,55024.0,109294,CN4610300000000,"Pennington County, SD",56100,54510,1590,2.8,0.33899999999999997,0.392,0.12300000000000001,0.307,0.19399999999999998,0.113,0.214,0.11199999999999999,0.94,0.326,0.943,0.33399999999999996,4.740560051225385
"Pennington County, South Dakota",0500000US46103,9274.0,14411.0,78460.0,42.5,38.5,7.2,27.4,24.6,10.2,20.9,10.9,93.9,31.8,92.0,30.6,46,103,Pennington County,South Dakota,2019,0.455,57039.0,110685,CN4610300000000,"Pennington County, SD",57047,55394,1653,2.9,0.425,0.385,0.07200000000000001,0.27399999999999997,0.24600000000000002,0.102,0.209,0.109,0.9390000000000001,0.318,0.92,0.306,4.756179516843809
"Anderson County, Tennessee",0500000US47001,5791.0,8208.0,52528.0,43.7,37.3,5.0,36.9,23.2,5.7,12.3,10.7,88.8,23.1,90.8,19.8,47,1,Anderson County,Tennessee,2010,0.453,44650.0,74257,CN4700100000000,"Anderson County, TN",34950,31642,3308,9.5,0.43700000000000006,0.373,0.05,0.369,0.23199999999999998,0.057,0.12300000000000001,0.107,0.888,0.231,0.9079999999999999,0.198,4.649831189755778
"Anderson County, Tennessee",0500000US47001,6141.0,8183.0,53553.0,34.9,49.1,0.3,36.1,21.2,5.7,10.5,10.7,84.3,21.2,86.4,15.5,47,1,Anderson County,Tennessee,2011,0.4522,44872.0,74672,CN4700100000000,"Anderson County, TN",35083,31965,3118,8.9,0.349,0.491,0.003,0.361,0.212,0.057,0.105,0.107,0.843,0.212,0.8640000000000001,0.155,4.651985105412111
"Anderson County, Tennessee",0500000US47001,6054.0,8010.0,52536.0,61.5,25.6,5.8,32.1,21.6,6.6,13.2,10.7,84.3,23.9,84.2,12.2,47,1,Anderson County,Tennessee,2012,0.457,44154.0,75039,CN4700100000000,"Anderson County, TN",34465,31690,2775,8.1,0.615,0.256,0.057999999999999996,0.321,0.21600000000000003,0.066,0.132,0.107,0.843,0.239,0.8420000000000001,0.122,4.6449798891017835
"Anderson County, Tennessee",0500000US47001,6204.0,8538.0,52956.0,39.5,38.1,10.6,31.1,20.8,7.4,14.7,8.7,82.6,23.3,85.5,20.8,47,1,Anderson County,Tennessee,2013,0.4555,43620.0,75263,CN4700100000000,"Anderson County, TN",33798,31128,2670,7.9,0.395,0.381,0.106,0.311,0.20800000000000002,0.07400000000000001,0.147,0.087,0.826,0.233,0.855,0.20800000000000002,4.639695617444053
"Anderson County, Tennessee",0500000US47001,6028.0,8512.0,53876.0,43.8,36.8,8.0,35.9,24.0,6.1,12.5,10.8,89.4,23.3,96.5,20.4,47,1,Anderson County,Tennessee,2014,0.4579,44199.0,75346,CN4700100000000,"Anderson County, TN",33154,30889,2265,6.8,0.43799999999999994,0.368,0.08,0.359,0.24,0.061,0.125,0.10800000000000001,0.894,0.233,0.965,0.204,4.645422269349092
"Anderson County, Tennessee",0500000US47001,5871.0,8427.0,54252.0,39.6,46.2,3.7,33.7,18.0,6.3,13.6,11.4,83.0,25.0,83.9,22.1,47,1,Anderson County,Tennessee,2015,0.475,42880.0,75430,CN4700100000000,"Anderson County, TN",33351,31423,1928,5.8,0.396,0.462,0.037000000000000005,0.337,0.18,0.063,0.136,0.114,0.83,0.25,0.8390000000000001,0.221,4.632264904702855
"Anderson County, Tennessee",0500000US47001,5952.0,8725.0,54291.0,46.4,38.7,10.9,32.0,25.6,7.2,13.2,9.9,88.0,23.1,97.0,27.6,47,1,Anderson County,Tennessee,2016,0.4719,44241.0,75545,CN4700100000000,"Anderson County, TN",33693,32045,1648,4.9,0.46399999999999997,0.387,0.109,0.32,0.256,0.07200000000000001,0.132,0.099,0.88,0.231,0.97,0.276,4.645834751418948
"Anderson County, Tennessee",0500000US47001,5843.0,9251.0,54085.0,27.9,31.2,14.9,34.5,19.5,9.1,12.5,11.0,86.5,23.5,91.9,22.2,47,1,Anderson County,Tennessee,2017,0.4659,47206.0,75538,CN4700100000000,"Anderson County, TN",33916,32580,1336,3.9,0.27899999999999997,0.312,0.149,0.345,0.195,0.091,0.125,0.11,0.865,0.235,0.919,0.222,4.67400640193848
"Anderson County, Tennessee",0500000US47001,6492.0,9132.0,53843.0,47.4,40.1,4.1,31.7,25.2,8.1,12.0,11.4,88.3,23.3,91.8,20.1,47,1,Anderson County,Tennessee,2018,0.4655,49376.0,75775,CN4700100000000,"Anderson County, TN",34240,32955,1285,3.8,0.474,0.401,0.040999999999999995,0.317,0.252,0.081,0.12,0.114,0.883,0.233,0.9179999999999999,0.201,4.693524699953455
"Anderson County, Tennessee",0500000US47001,5639.0,9459.0,55758.0,67.1,29.3,1.0,36.5,21.0,10.1,12.3,9.0,88.9,21.3,92.9,19.5,47,1,Anderson County,Tennessee,2019,0.4651,50392.0,76061,CN4700100000000,"Anderson County, TN",34757,33538,1219,3.5,0.6709999999999999,0.293,0.01,0.365,0.21,0.10099999999999999,0.12300000000000001,0.09,0.889,0.213,0.929,0.195,4.702370213578298
"Blount County, Tennessee",0500000US47009,9903.0,13209.0,85806.0,30.1,38.9,5.8,39.7,21.6,6.2,12.6,6.5,86.6,19.1,91.1,19.3,47,9,Blount County,Tennessee,2010,0.429,47322.0,121140,CN4700900000000,"Blount County, TN",61439,55766,5673,9.2,0.301,0.389,0.057999999999999996,0.397,0.21600000000000003,0.062,0.126,0.065,0.866,0.191,0.9109999999999999,0.193,4.675072268545649
"Blount County, Tennessee",0500000US47009,9735.0,13633.0,86894.0,45.2,29.6,8.0,34.7,21.8,7.7,13.1,8.5,85.8,21.6,91.4,22.8,47,9,Blount County,Tennessee,2011,0.4246,47298.0,122283,CN4700900000000,"Blount County, TN",61583,56476,5107,8.3,0.452,0.29600000000000004,0.08,0.34700000000000003,0.218,0.077,0.131,0.085,0.858,0.21600000000000003,0.914,0.228,4.674851958939232
"Blount County, Tennessee",0500000US47009,10302.0,13638.0,86824.0,39.9,42.4,1.4,33.3,22.6,8.7,14.8,8.0,87.3,22.8,87.7,21.3,47,9,Blount County,Tennessee,2012,0.4238,46347.0,123086,CN4700900000000,"Blount County, TN",60341,56001,4340,7.2,0.39899999999999997,0.424,0.013999999999999999,0.33299999999999996,0.226,0.087,0.14800000000000002,0.08,0.873,0.228,0.877,0.213,4.666030998292724
"Blount County, Tennessee",0500000US47009,11045.0,13344.0,87274.0,27.8,47.0,8.5,37.7,20.2,8.0,13.4,7.3,86.6,20.7,88.9,23.1,47,9,Blount County,Tennessee,2013,0.429,45991.0,123722,CN4700900000000,"Blount County, TN",59469,55351,4118,6.9,0.278,0.47,0.085,0.377,0.20199999999999999,0.08,0.134,0.073,0.866,0.207,0.889,0.231,4.662682295637919
"Blount County, Tennessee",0500000US47009,10338.0,13991.0,89218.0,44.7,36.2,7.9,34.8,22.3,8.0,17.5,7.2,89.8,24.7,89.6,21.4,47,9,Blount County,Tennessee,2014,0.4434,46518.0,124435,CN4700900000000,"Blount County, TN",58993,55444,3549,6.0,0.447,0.36200000000000004,0.079,0.348,0.223,0.08,0.175,0.07200000000000001,0.898,0.247,0.8959999999999999,0.214,4.667630370305125
"Blount County, Tennessee",0500000US47009,10499.0,14064.0,90111.0,42.1,42.5,3.7,33.9,21.1,8.4,16.2,7.5,87.1,23.7,94.1,25.7,47,9,Blount County,Tennessee,2015,0.4557,48286.0,125188,CN4700900000000,"Blount County, TN",59654,56591,3063,5.1,0.42100000000000004,0.425,0.037000000000000005,0.33899999999999997,0.21100000000000002,0.084,0.162,0.075,0.871,0.237,0.941,0.257,4.683830224163693
"Blount County, Tennessee",0500000US47009,9817.0,15453.0,92123.0,30.8,52.9,6.3,33.7,22.4,9.7,14.8,8.1,88.7,22.8,87.8,22.3,47,9,Blount County,Tennessee,2016,0.4608,49532.0,126192,CN4700900000000,"Blount County, TN",60872,58202,2670,4.4,0.308,0.529,0.063,0.337,0.22399999999999998,0.09699999999999999,0.14800000000000002,0.081,0.887,0.228,0.878,0.223,4.694894632121158
"Blount County, Tennessee",0500000US47009,9801.0,14706.0,93543.0,30.1,53.9,8.4,35.7,22.5,7.6,14.4,8.7,89.0,23.1,85.9,22.4,47,9,Blount County,Tennessee,2017,0.4672,51172.0,127135,CN4700900000000,"Blount County, TN",61692,59519,2173,3.5,0.301,0.539,0.084,0.35700000000000004,0.225,0.076,0.14400000000000002,0.087,0.89,0.231,0.8590000000000001,0.22399999999999998,4.709040878087115
"Blount County, Tennessee",0500000US47009,10852.0,14515.0,93373.0,44.1,36.3,6.0,35.0,21.6,8.7,15.4,9.1,89.8,24.5,93.6,25.0,47,9,Blount County,Tennessee,2018,0.4611,54140.0,128443,CN4700900000000,"Blount County, TN",62683,60671,2012,3.2,0.441,0.363,0.06,0.35,0.21600000000000003,0.087,0.154,0.091,0.898,0.245,0.9359999999999999,0.25,4.733526273053828
