StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q36_First Click,Q36_Last Click,Q36_Page Submit,Q36_Click Count,check1,check2,check3,check4,Q1 RP1,Q2 RP2,Q3 RP3,Q4 RP4,Q5 RP5,Q6 RP6,Q7 RP7,Q8 RN1,Q9 RN2,Q10 RN3,Q11 RN4,Q12 RN5,Q13 RN6,Q14 RN7,Q15 LP1,Q16 LP2,Q17 LP3,Q18 LP4,Q19 LP5,Q20 LP6,Q21 LP7,Q22 LN1,Q23 LN2,Q24 LN3,Q25 LN4,Q26 LN5,Q27 LN6,Q28 LN7,gender,age,hispanic,ethinicity,social class,income,occupation,ideology,affiliation,Q275,Q276,Q277,Q278,Q279,Q280,mTurkCode,idid,ResponseID,dscore,Default
11/17/22 12:21,11/17/22 12:24,0,100,182,1,11/17/22 12:24,R_1GByWLU2lKpucmj,anonymous,EN,0,0,13.85,0,1,2,1,"1,2",,,,,,,,,,,,,,,"14X335,18C54,17C11,19C131,21C93,22C104,20X74,16C44,15C141,18X116,17C85,20C116,14X181,16C134,19X156,15X131,13X132,22C12,21C92,13X301,END","10C480,4X117,9C109,10C109,5X164,1X148,6X172,3X148,7C62,11X108,4X140,11C28,3X148,6X172,2X172,2X164,8C6,12C68,12X100,7X118,END","2X312,16X163,8C141,21C117,4C53,20C171,7C108,14C12,9C46,13C141,3X220,18C44,1X172,19C69,6C117,22C116,10X125,17C133,12C116,15C76,END","8X216,21C109,7X126,19X156,7X132,13C100,4X196,21X36,5X164,18X75,3C150,15X204,10C10,16X165,5X237,13X205,9X30,22C116,11X124,14X165,10C116,20X149,6X171,16X253,8C13,14X213,9C69,19C109,3C45,22C12,6X229,17C3,12C109,18X165,4X154,15C8,2C17,20X133,1X116,17X172,END","14C216,14X125,13C110,22C27,20C5,21X220,13C100,14C134,21C124,18C3,19C13,22X236,13C125,15X133,22C132,18C44,20X212,18C20,19X213,16C5,18C28,19C69,21C100,20C12,15C197,17X173,22X147,15X318,17X124,17X124,15C125,14X139,13X149,16C179,16C133,21C93,19C4,17C158,16X179,20C68,END","12X2081,17X76,10X76,20C84,4C107,14X93,5C54,19C2212,7C140,18C141,6X83,21C86,9X99,16X101,1C108,22C116,3C107,15X117,11X124,13X141,END","1C992,19C115,11X134,22C131,4C116,13X132,9X133,19C116,9X149,14X139,2C141,15X124,7X157,18X157,12X124,16X147,10X149,22C139,8X173,20C157,8X156,21C131,6C173,18C140,11X155,13X133,5X142,16X149,6C174,17X162,10X148,20C132,3C173,21C157,2C147,17X141,3X371,14X166,5X163,15X163,END",,,,,,,,2,48,0,1,4,6,manager ,7,2,1,,2,,2,,31787491,24,R_1GByWLU2lKpucmj,NA,0
11/17/22 12:18,11/17/22 12:24,0,100,402,1,11/17/22 12:24,R_Aj3cadbsQa6KVkl,anonymous,EN,0,0,225.583,0,1,2,1,"1,2",,,,,,,,"16X1256,15X189,14X158,17C189,15X72,18C181,21X383,22C131,20X218,13X147,20C106,13C176,18X146,14C171,19C15,21X178,17C145,19C124,16C147,22C161,END","9X923,6C25,5C162,10X177,12X202,4C191,3C195,12X204,9X195,4C227,1X208,7X203,11X198,2C199,11C186,1C169,7C9,8C208,5C5,6C169,END","10C100,19X224,2C174,14X238,6C177,22C218,4X189,13X178,11C158,20C168,12X189,18C198,9X208,15C190,3C218,17C185,5X188,21X224,7C188,16X11,END","12X367,18C164,4X231,14C216,1X236,22C22,10C154,19C33,10C187,22X238,2X224,13X535,5X203,15X231,8C202,15C6,12C7,17C175,5X610,17C199,7X223,21C18,7X210,13X225,1X2,16X289,6C16,21C25,9X340,16C217,3X249,14X229,8X5,20C8,2C244,20C39,11C3,18X248,3C35,19X267,END","22X389,13C233,22C206,16C4,17X195,14X215,20C168,15X10,17C200,15C214,13C35,14C15,16C240,15X87,20X286,19X36,19X78,18C47,21C30,17C9,18C30,13X373,21C46,19C52,20C63,19C10,22C3,20C2,18C8,18X188,17X233,21X170,14X219,16C182,16C199,21X216,14X458,13C256,22X223,15C181,END","1X1114,22X194,8C237,14C232,4C9,15C228,7C234,17C187,2C8,13X454,3C4,20X221,9X220,19X218,11X246,16C15,12C1,21X11,6C252,18X3,END","7X882,14C205,11C6,19X239,12X218,16C219,11X225,22X238,6C186,21X18,9X241,19X18,4X296,17C16,2C8,17C16,1X199,18X160,7C64,14X304,8X120,13X271,9X138,18X118,12C66,20C15,5X194,13X504,6C162,20X160,10C25,21X44,2C32,16C48,1C60,15C32,4C20,22X95,3X279,15C11,END",,,,,,,,,,,,,,,1,36,0,1,1,8,helthcare,5,2,1,none,1,none,1,none,61828528,25,R_Aj3cadbsQa6KVkl,NA,0
11/17/22 12:22,11/17/22 12:25,0,100,173,1,11/17/22 12:25,R_Ab5w9BqwRLp9SVP,anonymous,EN,0,0,11.45,0,1,2,1,"1,2",,,,,,,,,,,,,,,"21X1353,19X133,17C96,17X151,15X170,22C13,20X145,13C95,22C2,15C71,13X130,16X114,19C1,18X86,14C16,14X98,21X146,18X137,20X54,16C31,END","12X679,2C59,9C7,5C62,3X119,7C20,9X77,2C29,1X108,10X159,10X114,8X114,1C15,4C78,8C11,11C68,5C19,11X140,3X63,6X153,END","6C5339,13C16,1X213,19C139,9C95,17C87,12C136,14C4,3X168,15C148,10X142,18C61,7C85,22X99,8X158,20X159,2C17,21C20,5C66,16C65,END","10X1738,19X176,11X160,19X224,3C25,17X134,9C64,22X145,12X171,13C40,3X145,16X177,12C53,18X164,2C33,21C51,2C49,14X149,8C48,20X161,9X205,15X69,7C67,17C106,11C24,16C93,5X183,14X164,10C71,18X165,1C49,22C24,6C77,15X167,4X165,20X131,4C52,21C64,5C45,13X175,END","21C728,22X180,19X225,13C53,22C90,13C67,19C80,20X172,21X171,14C73,20C56,16C120,17X135,15X171,16X159,18C41,21X153,22X176,18X174,15C113,19X205,17C79,15X187,18X340,21X78,17C65,16C124,17C42,20X159,15C57,16X117,14X182,18C57,19X142,14C31,22C57,13C55,14X151,13X117,20C23,END","8C546,22X100,3X220,13C112,10X189,16X215,9X197,21C70,1X177,19C12,12X70,20X110,4X220,14C54,6C89,18X174,7C60,17C179,2X320,15C95,END","7X667,18C40,1X154,20X213,9C69,20C34,2X192,16C62,10X162,17X146,4C63,15C109,5C21,13C68,10X201,19C47,3X119,22X89,5X85,17C68,7C94,13C83,12C77,14C54,6X105,16C19,8C99,15X102,1C22,14C54,4C3,19C130,8X185,21C77,11C7,18C49,2X143,22X157,11X237,21X50,END",,,,,,,,1,46,0,1,3,5,manger,6,2,1,,2,,2,,93872315,26,R_Ab5w9BqwRLp9SVP,NA,0
11/17/22 12:21,11/17/22 12:25,0,100,257,1,11/17/22 12:25,R_2CV35aXlKcuVYq4,anonymous,EN,0,0,12.707,0,1,2,1,"1,2",,,,,,,,,,,,,,,,,,,,,,"21X1600,13C193,22X409,14C80,21X241,19X200,14C161,16X233,15X241,15X168,20X184,13C104,20X136,16C137,22X4543,17C152,19C199,18X329,17X1185,18X152,END","9C1152,1X201,7C127,10C168,3X168,1C160,3C143,6C137,4X344,4X184,11C208,5C65,8X56,2X31,8X937,5C1,7X633,10X17,9C56,12C449,END","9X1143,21X289,4C39,15C55,3X127,17C33,10C216,13X56,7C182,20X214,5C208,19X289,1X280,16C223,8X352,14X86,11C6,18X40,2X39,22X231,END","8C871,22C157,4X142,14X151,2C47,20C16,10C14,19C191,7X190,16C148,2X157,22X158,6X222,21C14,7C182,16C6,5X208,17C16,12X372,13X439,1C37,18C37,9C165,21X173,6C174,14C206,3C5,17C5,9X28,15X549,11C189,15C237,1C37,20X29,4X197,18C13,12X134,19C364,11X109,13C711,END","17X1127,20C183,16C190,17C166,21C241,18C165,15X197,17X400,16C213,21C100,13X70,22C149,15X182,13C350,21C29,16X268,19C20,22C13,15X149,18X348,21C165,14X381,18C181,15X237,19X38,20X46,20X342,14C205,22X308,20X157,13X188,14C245,19C357,19X423,13C197,14C236,16X45,17X52,18C205,22X45,END","2X1104,14X332,6X333,19X260,11C28,13X92,3C100,20X189,12X230,21X412,8C197,16X229,4X189,18C28,9X190,15X244,1C204,22X85,10X278,17X245,END","7C1886,20C164,3X221,13X301,10C252,19C52,3X195,21X173,4X4,19C204,8C75,22C123,6X36,15C12,9X204,16X45,9C92,14X91,2C260,17X238,5C132,21X259,6X331,18C186,11C61,18C61,12X1715,22C220,1X204,14X212,10X717,15C288,5X259,13X148,11C164,20X219,1X293,17X147,12C325,16C247,END",1,35,0,1,2,7,healthcare,6,2,1,,2,,2,,12101994,27,R_2CV35aXlKcuVYq4,NA,0
11/17/22 12:17,11/17/22 12:25,0,100,473,1,11/17/22 12:25,R_yjwwp6aK0711MaJ,anonymous,EN,0,0,14.02,0,1,2,1,"1,2","21C1710,20C1087,17C942,16C1104,16C1054,15C1367,13C1219,20C878,22C2104,17C889,21C999,19C900,14C885,15C802,18C973,19C847,22C1117,13C812,14C921,18C896,END","3X2782,1C1072,2C953,5C1561,12C1275,9C1066,8C905,9C873,6C1212,11C1039,8C1006,4C924,7C1425,1C1347,10C846,10C891,5C1016,4C1527,7C1895,3X1717,END","1C1383,19C1191,11C1480,15C1148,5X2852,22C1035,10C1020,21C1153,12C1106,14C785,6C988,18C987,3C1539,16C954,7C1090,17C851,4C1150,20C786,8C895,13C775,END","8C2093,15C900,4C1270,17C1082,6C834,13C784,9C869,19C836,3X2052,21C838,11C1128,16C817,12C1048,16C876,4C1114,19C769,10C968,14C723,2C955,22C1002,10C693,18C752,7C875,18C763,1C667,13C687,8C768,17C767,3C896,22C784,9C1028,20C875,6C857,14C849,5C1729,20C1344,5C1850,15C836,12C811,21C1290,END","14C928,20C587,22C635,13C757,15C842,18C750,21C728,13C845,16C938,20C928,21C751,16C757,14C1550,22C1605,19C623,16C785,19C883,13X1848,17C837,22C704,14C763,14C752,18C664,17C853,16C879,20C889,21C977,15C1689,21C1019,19C883,17C773,18C863,22C742,18C929,17C671,15C672,19C758,15C868,20C866,13X1538,END","10C1169,20C981,5X2213,16C1262,4X2101,19C1460,12C1402,18C1015,3C2548,13C1152,7X1905,14C1549,1C2253,22C1954,9C2003,17C1260,11C1906,15C1428,6C1555,21C1485,END","8C1439,22C1227,3C1923,16C1165,3C2751,21C1840,11C1692,21C994,7X3850,15C1291,1C1556,15C1081,9C1711,20C1123,10C1668,19C1164,5C2881,17C1145,7C2329,16C1271,9C3232,13C1182,2C1373,20C1089,1C1910,18C1095,6C1906,14C2166,4C2776,19C1156,2C1651,18C1372,12C2622,17C3450,4C1742,22C1060,8C2605,13X1501,10C3298,14C1791,END",,,,,,,,,,,,,,,,,,,,,,2,64,0,1,3,10,RETIRED,5,1,1,,2,,2,,55975774,28,R_yjwwp6aK0711MaJ,1.036551029,1
11/17/22 12:22,11/17/22 12:25,0,100,222,1,11/17/22 12:25,R_3EA4JuIRccyBHOV,anonymous,EN,0,0,13.202,0,1,2,1,"1,2","20C582,14X101,18C94,15C43,17X149,21C85,20X156,14C76,19C85,13C61,17X149,21C51,16C27,15X148,22C69,22X140,16C44,18C69,13C45,19C84,END","9C631,7X141,3C4,3X140,1X133,6X150,8C28,11X148,12X133,4C59,4X152,9C45,12X197,2X212,8C84,2C13,10C93,5C27,1X164,7C88,END","8C1272,18C147,9X148,14C52,4X214,13X212,5X221,15X171,2X190,21C133,11X214,19X196,3C53,17X195,12C83,16C45,10C129,20X194,1C35,22C116,END","12C1600,15C20,8C93,22X148,11X148,20X148,3C46,13X173,3X147,20C68,10X164,16C37,8C70,21X196,9X166,21X171,1C44,19C102,6C43,17X206,6X172,15X220,4X221,14X215,2X186,16X206,11C108,17X213,7C124,14C77,5X189,18C108,12X196,19X188,5C37,18C117,10X174,22X229,4C43,13X214,END","22X1473,22X179,20X140,17C69,20X197,18X156,19X149,15C53,22C28,19X140,13C52,20C54,21X140,14C69,14X173,18C28,15C77,22C53,16C68,21C52,13C61,16X172,21X92,19X174,15C68,15X213,14X181,16X165,13X204,21C92,18X196,20X197,14C108,17X172,19C77,13C110,17X189,17X229,18C28,16C149,END","7C368,19C69,2X124,16C44,3C4,22X140,11C52,15X125,6C60,21X148,9C44,13X149,5C93,14C5,8X205,20C115,4X156,18X179,12C93,17X227,END","2X743,16C94,3C26,17C125,8X189,19C76,12C101,18C67,11C100,18C61,2X189,22X163,4C5,13C109,10X219,22C84,8C93,15X204,3C92,13C143,9X170,19C85,12C116,20C76,1X222,14X178,9X140,20X132,7C77,15C124,4X124,14X156,5X38,21C124,11X189,16X141,6X140,21X156,1X148,17C140,END",,,,,,,,,,,,,,,,,,,,,,1,35,0,1,2,6,Manager,6,2,1,,2,,2,,51833122,29,R_3EA4JuIRccyBHOV,NA,0
11/17/22 12:15,11/17/22 12:26,0,100,605,1,11/17/22 12:26,R_ekrFnPpTn3zk4oN,anonymous,EN,0,0,127.693,0,1,2,1,"1,2",,,,,,,,"20C1811,14C1003,19C928,14C1564,20C1079,16C1801,22C1057,13C818,16C946,18C1706,21C1239,17C730,22C766,15C1668,13C753,17C696,19C804,18C1391,21C1033,15C900,END","5C1582,2C1281,1C709,6C1389,6C621,8C1329,2C895,3X1837,8X1462,4C957,11C924,12C857,10C786,7C690,1C762,9C900,3X1529,11C1022,7C883,9X1818,END","6C1252,18C1883,4X2197,21C991,8C2337,20C886,3X2329,14C1284,7C1499,19C1186,2C1981,15C795,5C1095,16C1019,12X2603,13C2220,10C1314,17C695,9C998,22C862,END","3X2988,16C1433,2C2509,17C1021,11C1164,13C822,4C1659,14C937,9C857,14C975,5C910,13C711,8C923,18C821,10C2073,15C777,3X1627,16C890,7C1359,20C904,5C995,20C1778,7C1098,15C728,11C1025,22C1045,6C1285,17C936,8C1639,18C826,1C1656,19C692,12C844,22C1009,2C1420,21X1501,9C2172,21C874,1C1051,19C714,END","17C1567,13C963,14C798,21C713,22C822,16C710,19C854,17C1014,18C914,15C1004,18C797,15C964,18C881,20C820,17C761,18C889,15X3696,22C1119,22C767,14C706,13C780,16C767,13C648,14C602,16C664,19C739,21C693,21C627,20C648,20C594,21C667,13C767,17C902,19C900,19C553,16C621,22C855,20C898,15C896,14C738,END","1C1136,17C754,2C879,15C822,6C710,18C845,12C710,20C710,9C685,14C866,8C1403,22C839,10C1830,21C851,3X1314,16C726,11C747,13C803,4C776,19C809,END","5C2042,16C1516,9C1105,20C644,2C755,13C653,1C602,16C672,7C1309,15C770,9C793,17C1540,6C1109,14C761,4C737,21C828,7C1761,22C695,11X1438,13C759,12C924,15C852,10C948,19C653,6C1688,19X1117,3X4291,20C1310,12C1330,18C596,5C742,17C544,2C966,22C713,8C984,14C707,1C1564,21C795,8C928,18C630,END",,,,,,,,,,,,,,,1,30,0,2,2,5,Sales person,3,2,1,,2,,2,,38885150,30,R_ekrFnPpTn3zk4oN,0.634632801,1
11/17/22 12:16,11/17/22 12:26,0,100,559,1,11/17/22 12:26,R_VWHiWOCoPngtqcV,anonymous,EN,13.253,13.253,15.893,1,1,2,1,"1,2",,,,,,,,"17C950,20X100,16X109,19C20,14C12,21C108,22X162,22X149,13X84,15X93,17C85,15C67,21X99,18C117,14X149,16X117,18C99,13C132,20X139,19X134,END","3X323,12X145,10C68,2X1483,11C94,7C150,1X149,1X100,3X557,12C126,6X339,4X137,10C105,8X195,9C117,6X172,8C141,7X165,2C131,5C117,END","7C191,15X125,2C52,18X155,1X156,20X128,9X123,14X115,4C99,19C132,3C188,21C153,11X162,17X149,5X157,13X204,12X228,16X188,8C165,22C147,END","2X308,16X133,11X115,17X165,8C146,15X141,6X131,19X198,1X156,16C90,1X316,13C46,10C108,21X340,11C102,22X147,7C44,15C101,12X108,13C108,6X157,18X125,5C124,19X117,8C67,21X164,4X348,22X157,7C44,20X173,9C124,14X141,10X148,14C122,5X213,17C78,3X204,18X172,3X222,20C3,END","18C199,18X79,20C75,22C101,21C117,22X155,22C156,15X205,19C108,17X198,16X165,21C20,15C76,15X172,17X125,18C100,22C115,19C117,13X436,18C169,17C20,14X139,20C101,16C5,13X166,21C132,16C22,21X133,20C187,19X172,19C149,17C20,15X139,14C124,13X260,20C76,13C45,14X221,16X460,END","9C215,13X116,11C94,20X273,12X230,21X171,10C173,18C148,4X436,14X306,5X287,16X220,6X132,17X348,2C170,15X124,7C125,22C155,1C141,19X140,END","3X352,22C93,11C115,19C149,9C107,16X141,8C133,19C163,2X166,22C141,3X187,13X132,8C117,14C180,10X149,20C148,1X191,17X161,5X222,18C123,9C157,18C122,4X181,14X164,5X157,16X157,10C86,17C140,7X132,21C148,6X157,20C116,7C147,21C148,12C140,13X341,6X509,15X132,1X869,15X339,END",,,,,,,,,,,,,,,1,35,0,1,2,7,healthcare,6,2,,,2,,2,,62811372,31,R_VWHiWOCoPngtqcV,NA,0
11/17/22 12:22,11/17/22 12:26,0,100,281,1,11/17/22 12:26,R_2bHqlHUDRQPowM0,anonymous,EN,0,0,132.357,0,1,2,1,"1,2","15C161,13C8,17C66,21X137,18C11,19C31,14C41,20C72,18C10,13X64,19C30,22X283,14X210,21X236,15C15,16X139,17X189,22X275,16X156,20X280,END","5C181,6C52,9X67,8X211,4X149,2C81,10X111,3X64,12X241,1C6,11C29,10C21,1X134,7X126,5X74,3C90,7X153,11C31,6X27,12C31,END","7X381,15X57,8X207,20C9,2C208,21C169,9C78,13X45,6X159,22C181,11C47,14X95,1C168,18C76,5X35,16X129,10X267,17X23,3X175,19X163,END","5C165,18C127,1X132,14C105,7C59,16X41,6C114,17X160,2C163,15X169,8X215,14C158,7C19,19C25,12X248,22X36,9C160,20X210,10C46,16C50,6X129,13X221,4X127,22X239,5X69,19C41,8X129,13X176,11X240,17X113,3C150,21C47,12X260,21C2,10C1,18X259,2X26,15X468,1X90,20C47,END","18C151,20C108,18C25,22C72,15X228,19X231,22C25,20X168,17X209,20X77,16C12,19X102,14C17,22C69,14C125,17X73,18X172,21C156,21C106,14C122,16C98,21C40,13X52,13X281,17X313,20C14,15C22,19X80,15X278,15X46,21X142,18C122,17C205,16X159,13X226,19C159,14C85,16C12,22C15,13X438,END","3C158,20X220,11X86,17C10,9X230,19C74,1C77,14X300,8X232,13C29,5C131,21C120,7C114,22X59,4X101,18X134,12X170,16C21,6C89,15X251,END","10X292,22X104,8X213,20C45,2C58,14C143,5C132,20C108,2X220,19X108,1C32,13X122,6X189,21X113,1C38,14X150,8X86,18X81,4C64,15C99,11C136,17C15,9X210,15X198,7X188,17X199,12X205,13C7,4X103,16X222,11X94,18C69,10X162,22C89,5X212,16C115,9X166,21C71,3C56,19X120,END",,,,,,,,,,,,,,,,,,,,,,1,35,0,1,1,7,HEALTHCARE,6,2,1,,2,,2,,43355071,32,R_2bHqlHUDRQPowM0,NA,0
11/17/22 12:24,11/17/22 12:27,0,100,151,1,11/17/22 12:27,R_2V3ETDYF3joQzTG,anonymous,EN,0,0,12.472,0,1,2,1,"1,2","14X1478,22X277,18C129,13X212,21C19,17C3605,20C53,15C3,20C28,16X19,19X27,15X147,19C4,22C18,21C19,17X35,13X19,18C28,14X52,16X20,END","11C183,9X82,6C10,9C59,10C51,5X35,6X45,3X67,8C36,1X227,7X61,1X82,4X45,8C59,2X76,7C83,11C91,12C99,2X146,4X148,END","8X352,15X76,3X59,21C59,5X59,13X75,11C58,19C68,10C69,20C75,4X75,17X83,9C41,16X60,2X74,14X44,1X75,18C74,7C60,22C51,END","5X384,19C66,6C34,21X52,8X50,22C51,10C74,22C53,9X66,16X59,2X58,20C28,11C75,15X58,11C35,13X74,10C65,21C82,3X194,13X74,7C82,17X564,5X218,14X26,4X136,14X83,4X83,20X73,1C33,17X233,3X75,19C81,9C59,15C51,12X65,18X44,12C60,16X185,6C73,18X83,END","17C32,17C12,14C58,19X73,15C74,18X66,19X50,22X66,22X26,20X60,18X66,18X115,22X83,15C99,22X106,13C90,21X75,14C90,15C68,20X82,13C83,21X74,15C82,13X176,17C75,16C130,20X83,13C131,18X129,16C34,14C66,19X58,21X68,21X107,16C97,17C107,20C82,14C97,16C108,19C58,END","1C272,14C97,3X60,17C50,9C76,20X442,7C73,21X809,6X556,19C322,8X306,16C1043,12C82,15C51,5X3393,13C81,11C3122,18X58,2X34,22X26,END","9C177,14C42,10C34,21X35,4X41,14C50,6X57,15C57,4X65,13C66,7C65,22X66,3X58,20X58,10C66,18X65,12C89,16C73,2X73,17C57,7C84,20X83,11C74,19X66,1X104,22X73,2X107,16C65,9C74,18X98,8C90,19X105,5X91,17C112,5X74,13C58,6X66,15C73,12C61,21X56,END",,,,,,,,,,,,,,,,,,,,,,1,41,0,1,4,6,manager,7,2,1,,2,,2,,98415614,33,R_2V3ETDYF3joQzTG,NA,0
11/17/22 12:22,11/17/22 12:27,0,100,261,1,11/17/22 12:27,R_0TdFUe6Q1plEMHD,anonymous,EN,4.379,10.025,15.641,4,1,2,1,"1,2","17C809,22C625,20C716,18X1042,14C825,16C601,13C702,19C521,21C462,18C650,15X849,19C571,20C572,21C533,17C497,16C983,15C583,13C675,22C587,14C491,END","7C1197,1C535,12C562,9C589,1C481,10C881,6C467,8C523,6C558,5C581,5C541,4C565,2C606,11C709,3X1389,8C625,4C734,7C501,11C613,10C553,END","7C711,13C629,11C632,14C552,1C514,18C573,8C563,15C524,2C548,20C568,6C752,17C523,9C564,21C548,10C538,16C667,3X1116,22C531,4C642,19C542,END","11C614,15C624,5C626,20C558,3X1057,19C503,12C783,13C613,1C610,18C779,6C821,16C655,10C894,21C666,12C616,17C539,9C509,13C584,8C550,17C526,2C635,16C560,3X1193,22C577,4C603,21C571,7C735,19C518,4X904,15C598,11C562,14C540,9C586,20C683,5C537,22C546,8C554,14C590,6C558,18C524,END","14C527,17C590,22C550,13C664,18C567,22C651,14C501,20C638,16C630,13C564,19C571,22C586,13C489,20C557,13C557,21C632,18C635,16C495,20C593,16C557,14C586,19C546,15C572,15C462,18C533,19C536,21C560,15C602,20C795,21C561,15C543,18C517,17C479,21C559,17C475,22C522,17C454,19C501,14C519,16C529,END","1C992,21C610,4C623,13C521,9C587,17C543,11C514,20X737,5C650,15C571,3C748,18X863,2C479,19C502,7C734,16C500,8C595,14C422,12X1080,22C555,END","5X880,18C671,7C721,13C595,8C617,15C497,4C618,19C571,9C661,22C628,2C472,21C693,1C697,22C472,10X998,19C560,10X1031,18C572,3C548,20C605,2X991,20C551,3C597,16C549,11X1171,14C573,7C497,21C588,9C759,17C534,12C965,16C3,5C844,17C539,6X1143,15C629,6C604,13C651,11C442,14C500,END",,,,,,,,,,,,,,,,,,,,,,1,37,0,1,3,5,Self-employed,1,2,1,,2,,2,,85115535,34,R_0TdFUe6Q1plEMHD,0.131926783,1
11/17/22 12:24,11/17/22 12:27,0,100,169,1,11/17/22 12:27,R_wMk1Fq68rdHq2Ln,anonymous,EN,4.511,4.511,17.943,1,1,2,1,"1,2",,,,,,,,,,,,,,,"21C1189,22C154,14C158,19X231,16C84,21C25,15C88,18C40,22X389,20X197,15C148,17X161,17X200,13X125,19C111,13C9,16C30,18C44,14C98,20C20,END","4C234,6C17,7C88,9C94,12X203,4C115,1C145,8C157,1C79,3X162,7X167,10X160,9X139,3C114,12X184,10X149,2C134,11C14,5C95,END","9X293,21X114,3X183,14X137,5X144,19X93,2C95,22C31,4C117,13X219,6X180,16X218,7X201,17C159,11X200,20X142,8X176,15X224,12X84,18X182,END","11X242,18X219,10X214,22X207,1C167,18C23,11X208,22X218,6C157,15X261,1C19,21C6,8X230,19C119,7X188,20X256,4X357,16C160,3X254,21C29,9X222,14C118,5X258,15C41,5X260,17X239,6X182,14X191,9C57,13C162,12C41,20X177,2C138,17X229,4X224,16X189,8C55,19X182,12X204,13C121,END","22X273,21C86,17C1,20X323,13X50,19C196,16X21,13C207,15C151,20C177,15X24,18C75,17C0,19C160,14X32,22X457,19C81,22C163,15C4,20X193,22X234,17X39,13X259,14C3,18X190,16C50,21C163,16C23,19C171,17C49,21C159,20X257,15C97,18C118,21X189,18X199,14C19,14C52,16X211,13X265,END","8X254,15C1,5C154,14C87,2C135,17X68,10X208,22C165,1C2,16C36,6X192,18X240,3C1,13C45,7X234,21X246,12C67,20C104,9C24,19X117,END","9X248,20C157,5X189,17C105,7X213,20C51,4X200,16X157,8X218,21C93,3X210,18X209,1X136,14C16,12X169,22C94,2X164,15C15,6C103,17X179,10X212,15X173,3C92,19X176,2X161,19X187,12C22,22C92,7C19,13X192,8X163,13X201,5C47,21X173,11C52,18C19,10C136,14X199,4C85,16C84,END",,,,,,,,2,42,0,1,3,8,manager,,2,1,,2,,2,,56723225,35,R_wMk1Fq68rdHq2Ln,NA,0
11/17/22 12:21,11/17/22 12:27,0,100,370,1,11/17/22 12:27,R_2EnGTLbf5b2OWEv,anonymous,EN,92.127,92.127,92.776,1,1,2,1,"1,2","22C832,19C16,21C97,20C113,13C32,19C48,14C17,14C159,21X144,18X97,20C129,13C81,17C80,15X80,15X127,22C113,16C64,17C47,16X48,18X96,END","5X159,12X160,6X160,1C82,7C48,2C32,9C64,10X161,9X178,5C0,8X112,12C19,1C129,10C48,11X192,4C96,3C51,6X49,8X129,2C145,END","6C160,19C96,5C65,17X96,9X184,16C57,3C64,22C49,4C50,14C50,11C33,21X194,10X258,15C82,8C65,18X165,12X209,13X195,1C81,20X145,END","10C145,22C98,9X97,18X97,5C115,20X194,9C1,13X17,6C114,18C17,3C130,20C18,10C1,13C162,6X115,15C67,12C67,21X210,7C2,14X82,1X259,22X226,8X259,17X180,12C66,14C50,4C132,17X115,1C146,16X114,2C115,21C83,11C18,16X50,7X306,19C2,2X82,15C99,4C115,19C52,END","20C384,20C131,18X131,13X179,18X67,21C131,21C163,21X131,19C131,17C35,16X51,19X99,13X211,18X67,13X196,16X260,19X4,20C147,14C84,13C3,16C4,22C100,17X436,15C21,19C43,14X68,14X99,22X116,17X195,20X67,15X212,17C36,16C4,21C19,15C68,18X196,15C4,22C36,14C100,22X192,END","8X432,19C85,7X123,21X100,1C93,18X117,12X148,22X53,5C80,14X196,9X84,20C49,3X47,13X406,6X191,17X140,4C77,16X190,10X164,15X208,END","2C160,16X118,4X94,13X209,11X207,18X29,10X240,14X28,11X256,15X262,8C15,20X148,9X225,13X256,1X173,19C15,5C79,21C94,7C69,17X205,7C29,21X37,2C77,18C109,3X110,15X222,9X237,22C13,1C93,19C110,6X126,14X222,8C63,16X319,4X94,22C110,12X175,17C69,3X159,20C141,END",,,,,,,,,,,,,,,,,,,,,,1,36,0,1,1,6,MANAGER,5,2,1,,2,,2,,72979481,36,R_2EnGTLbf5b2OWEv,NA,0
